namespace	key	en_us	current_ru	proposed_ru	reason
enderio	item.enderio.fused_quartz_enp_light_gray	Light Gray Enlightened Fused Quartz (Players Blocked)		Светло-серый осветляющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_enp_lime	Lime Enlightened Fused Quartz (Players Blocked)		Лаймовый осветляющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_enp_magenta	Magenta Enlightened Fused Quartz (Players Blocked)		Пурпурный осветляющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_enp_orange	Orange Enlightened Fused Quartz (Players Blocked)		Оранжевый осветляющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_enp_pink	Pink Enlightened Fused Quartz (Players Blocked)		Розовый осветляющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_enp_purple	Purple Enlightened Fused Quartz (Players Blocked)		Фиолетовый осветляющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_enp_red	Red Enlightened Fused Quartz (Players Blocked)		Красный осветляющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_enp_white	White Enlightened Fused Quartz (Players Blocked)		Белый осветляющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_enp_yellow	Yellow Enlightened Fused Quartz (Players Blocked)		Жёлтый осветляющий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ep	Enlightened Fused Quartz (Players Pass)		Осветляющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ep_black	Black Enlightened Fused Quartz (Players Pass)		Чёрный осветляющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ep_blue	Blue Enlightened Fused Quartz (Players Pass)		Синий осветляющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ep_brown	Brown Enlightened Fused Quartz (Players Pass)		Коричневый осветляющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ep_cyan	Cyan Enlightened Fused Quartz (Players Pass)		Бирюзовый осветляющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ep_gray	Gray Enlightened Fused Quartz (Players Pass)		Серый осветляющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ep_green	Green Enlightened Fused Quartz (Players Pass)		Зелёный осветляющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ep_light_blue	Light Blue Enlightened Fused Quartz (Players Pass)		Голубой осветляющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ep_light_gray	Light Gray Enlightened Fused Quartz (Players Pass)		Светло-серый осветляющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ep_lime	Lime Enlightened Fused Quartz (Players Pass)		Лаймовый осветляющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ep_magenta	Magenta Enlightened Fused Quartz (Players Pass)		Пурпурный осветляющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ep_orange	Orange Enlightened Fused Quartz (Players Pass)		Оранжевый осветляющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ep_pink	Pink Enlightened Fused Quartz (Players Pass)		Розовый осветляющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ep_purple	Purple Enlightened Fused Quartz (Players Pass)		Фиолетовый осветляющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ep_red	Red Enlightened Fused Quartz (Players Pass)		Красный осветляющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ep_white	White Enlightened Fused Quartz (Players Pass)		Белый осветляющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ep_yellow	Yellow Enlightened Fused Quartz (Players Pass)		Жёлтый осветляющий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_m	Fused Quartz (Monsters Pass)		Плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_m_black	Black Fused Quartz (Monsters Pass)		Чёрный плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_m_blue	Blue Fused Quartz (Monsters Pass)		Синий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_m_brown	Brown Fused Quartz (Monsters Pass)		Коричневый плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_m_cyan	Cyan Fused Quartz (Monsters Pass)		Бирюзовый плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_m_gray	Gray Fused Quartz (Monsters Pass)		Серый плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_m_green	Green Fused Quartz (Monsters Pass)		Зелёный плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_m_light_blue	Light Blue Fused Quartz (Monsters Pass)		Голубой плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_m_light_gray	Light Gray Fused Quartz (Monsters Pass)		Светло-серый плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_m_lime	Lime Fused Quartz (Monsters Pass)		Лаймовый плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_m_magenta	Magenta Fused Quartz (Monsters Pass)		Пурпурный плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_m_orange	Orange Fused Quartz (Monsters Pass)		Оранжевый плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_m_pink	Pink Fused Quartz (Monsters Pass)		Розовый плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_m_purple	Purple Fused Quartz (Monsters Pass)		Фиолетовый плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_m_red	Red Fused Quartz (Monsters Pass)		Красный плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_m_white	White Fused Quartz (Monsters Pass)		Белый плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_m_yellow	Yellow Fused Quartz (Monsters Pass)		Жёлтый плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_na	Fused Quartz (Animals Blocked)		Плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_na_black	Black Fused Quartz (Animals Blocked)		Чёрный плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_na_blue	Blue Fused Quartz (Animals Blocked)		Синий плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_na_brown	Brown Fused Quartz (Animals Blocked)		Коричневый плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_na_cyan	Cyan Fused Quartz (Animals Blocked)		Бирюзовый плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_na_gray	Gray Fused Quartz (Animals Blocked)		Серый плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_na_green	Green Fused Quartz (Animals Blocked)		Зелёный плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_na_light_blue	Light Blue Fused Quartz (Animals Blocked)		Голубой плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_na_light_gray	Light Gray Fused Quartz (Animals Blocked)		Светло-серый плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_na_lime	Lime Fused Quartz (Animals Blocked)		Лаймовый плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_na_magenta	Magenta Fused Quartz (Animals Blocked)		Пурпурный плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_na_orange	Orange Fused Quartz (Animals Blocked)		Оранжевый плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_na_pink	Pink Fused Quartz (Animals Blocked)		Розовый плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_na_purple	Purple Fused Quartz (Animals Blocked)		Фиолетовый плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_na_red	Red Fused Quartz (Animals Blocked)		Красный плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_na_white	White Fused Quartz (Animals Blocked)		Белый плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_na_yellow	Yellow Fused Quartz (Animals Blocked)		Жёлтый плавленый кварц (животные не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_nm	Fused Quartz (Monsters Blocked)		Плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_nm_black	Black Fused Quartz (Monsters Blocked)		Чёрный плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_nm_blue	Blue Fused Quartz (Monsters Blocked)		Синий плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_nm_brown	Brown Fused Quartz (Monsters Blocked)		Коричневый плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_nm_cyan	Cyan Fused Quartz (Monsters Blocked)		Бирюзовый плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_nm_gray	Gray Fused Quartz (Monsters Blocked)		Серый плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_nm_green	Green Fused Quartz (Monsters Blocked)		Зелёный плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_nm_light_blue	Light Blue Fused Quartz (Monsters Blocked)		Голубой плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_nm_light_gray	Light Gray Fused Quartz (Monsters Blocked)		Светло-серый плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_nm_lime	Lime Fused Quartz (Monsters Blocked)		Лаймовый плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_nm_magenta	Magenta Fused Quartz (Monsters Blocked)		Пурпурный плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_nm_orange	Orange Fused Quartz (Monsters Blocked)		Оранжевый плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_nm_pink	Pink Fused Quartz (Monsters Blocked)		Розовый плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_nm_purple	Purple Fused Quartz (Monsters Blocked)		Фиолетовый плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_nm_red	Red Fused Quartz (Monsters Blocked)		Красный плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_nm_white	White Fused Quartz (Monsters Blocked)		Белый плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_nm_yellow	Yellow Fused Quartz (Monsters Blocked)		Жёлтый плавленый кварц (монстры не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_np	Fused Quartz (Players Blocked)		Плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_np_black	Black Fused Quartz (Players Blocked)		Чёрный плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_np_blue	Blue Fused Quartz (Players Blocked)		Синий плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_np_brown	Brown Fused Quartz (Players Blocked)		Коричневый плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_np_cyan	Cyan Fused Quartz (Players Blocked)		Бирюзовый плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_np_gray	Gray Fused Quartz (Players Blocked)		Серый плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_np_green	Green Fused Quartz (Players Blocked)		Зелёный плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_np_light_blue	Light Blue Fused Quartz (Players Blocked)		Голубой плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_np_light_gray	Light Gray Fused Quartz (Players Blocked)		Светло-серый плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_np_lime	Lime Fused Quartz (Players Blocked)		Лаймовый плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_np_magenta	Magenta Fused Quartz (Players Blocked)		Пурпурный плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_np_orange	Orange Fused Quartz (Players Blocked)		Оранжевый плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_np_pink	Pink Fused Quartz (Players Blocked)		Розовый плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_np_purple	Purple Fused Quartz (Players Blocked)		Фиолетовый плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_np_red	Red Fused Quartz (Players Blocked)		Красный плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_np_white	White Fused Quartz (Players Blocked)		Белый плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_np_yellow	Yellow Fused Quartz (Players Blocked)		Жёлтый плавленый кварц (игроки не проходят)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_p	Fused Quartz (Players Pass)		Плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_p_black	Black Fused Quartz (Players Pass)		Чёрный плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_p_blue	Blue Fused Quartz (Players Pass)		Синий плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_p_brown	Brown Fused Quartz (Players Pass)		Коричневый плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_p_cyan	Cyan Fused Quartz (Players Pass)		Бирюзовый плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_p_gray	Gray Fused Quartz (Players Pass)		Серый плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_p_green	Green Fused Quartz (Players Pass)		Зелёный плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_p_light_blue	Light Blue Fused Quartz (Players Pass)		Голубой плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_p_light_gray	Light Gray Fused Quartz (Players Pass)		Светло-серый плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_p_lime	Lime Fused Quartz (Players Pass)		Лаймовый плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_p_magenta	Magenta Fused Quartz (Players Pass)		Пурпурный плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_p_orange	Orange Fused Quartz (Players Pass)		Оранжевый плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_p_pink	Pink Fused Quartz (Players Pass)		Розовый плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_p_purple	Purple Fused Quartz (Players Pass)		Фиолетовый плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_p_red	Red Fused Quartz (Players Pass)		Красный плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_p_white	White Fused Quartz (Players Pass)		Белый плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_p_yellow	Yellow Fused Quartz (Players Pass)		Жёлтый плавленый кварц (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.advanced_item_filter	Advanced Item Filter	Advanced Item Filter	Улучшенный фильтр предметов	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.basic_fluid_filter	Basic Fluid Filter	Basic Fluid Filter	Простой фильтр жидкостей	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.basic_item_filter	Basic Item Filter	Basic Item Filter	Простой фильтр предметов	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.chemical_conduit	Chemical Conduit	Chemical Conduit	Химическая труба	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	block.enderio.drain	Drain	Drain	Слив	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.ender_chemical_conduit	Ender Chemical Conduit	Ender Chemical Conduit	Эндерная химическая труба	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	block.enderio.enderman_head	Enderman Head	Enderman Head	Голова эндермена	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	block.enderio.energetic_photovoltaic_module	Energetic Photovoltaic Module	Energetic Photovoltaic Module	Энергетический фотоэлектрический модуль	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.extraction_speed_upgrade_1	Tier 1 Extraction Speed Upgrade	Tier 1 Extraction Speed Upgrade	Улучшение скорости извлечения I	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.extraction_speed_upgrade_2	Tier 2 Extraction Speed Upgrade	Tier 2 Extraction Speed Upgrade	Улучшение скорости извлечения II	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.extraction_speed_upgrade_3	Tier 3 Extraction Speed Upgrade	Tier 3 Extraction Speed Upgrade	Улучшение скорости извлечения III	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.extraction_speed_upgrade_4	Tier 4 Extraction Speed Upgrade	Tier 4 Extraction Speed Upgrade	Улучшение скорости извлечения IV	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.heat_conduit	Heat Conduit	Heat Conduit	Тепловая труба	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	block.enderio.light_inverted	Light Inverted	Light Inverted	Инвертированный светильник	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	block.enderio.painted_travel_anchor	Painted Travel Anchor	Painted Travel Anchor	Окрашенный якорь перемещения	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	block.enderio.painted_wall	Painted Wall	Painted Wall	Окрашенная стена	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	block.enderio.powered_light_inverted	Powered Light Inverted	Powered Light Inverted	Инвертированный электрический светильник	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	block.enderio.powered_light_inverted_wireless	Powered Light Inverted Wireless	Powered Light Inverted Wireless	Беспроводной инвертированный светильник	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	block.enderio.powered_light_wireless	Powered Light Wireless	Powered Light Wireless	Беспроводной светильник	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.pressurized_chemical_conduit	Pressurized Chemical Conduit	Pressurized Chemical Conduit	Химическая труба высокого давления	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	block.enderio.pulsating_photovoltaic_module	Pulsating Photovoltaic Module	Pulsating Photovoltaic Module	Пульсирующий фотоэлектрический модуль	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.redstone_and_filter	Redstone AND Filter	Redstone AND Filter	Редстоуновый фильтр «И»	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.redstone_counting_filter	Redstone Counting Filter	Redstone Counting Filter	Редстоуновый фильтр-счётчик	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.redstone_nand_filter	Redstone NAND Filter	Redstone NAND Filter	Редстоуновый фильтр «НЕ-И»	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.redstone_nor_filter	Redstone NOR Filter	Redstone NOR Filter	Редстоуновый фильтр «НЕ-ИЛИ»	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.redstone_not_filter	Redstone NOT Filter	Redstone NOT Filter	Редстоуновый фильтр «НЕ»	В ru_ru оставлено английское имя; заменено коротким русским названием.
