namespace	key	en_us	current_ru	proposed_ru	reason
refurbished_furniture	block.refurbished_furniture.spruce_storage_cabinet	Spruce Storage Cabinet		Еловый шкаф	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.spruce_storage_jar	Spruce Storage Jar		Банка с еловой крышкой	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.spruce_table	Spruce Table		Еловый стол	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.spruce_toilet	Spruce Toilet		Еловый унитаз	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.stone_stepping_stones	Stone Stepping Stones		Каменные садовые камни	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	item.refurbished_furniture.sweet_berry_jam	Sweet Berry Jam		Варенье из сладких ягод	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	item.refurbished_furniture.television_remote	Television Remote		Пульт от телевизора	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	item.refurbished_furniture.toast	Toast		Тост	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	item.refurbished_furniture.vegetable_pizza_slice	Vegetable Pizza Slice		Кусок овощной пиццы	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_basin	Warped Basin		Искажённая раковина	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_bath	Warped Bath		Искажённая ванна	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_chair	Warped Chair		Искажённый стул	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_crate	Warped Crate		Искажённый ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_cutting_board	Warped Cutting Board		Искажённая разделочная доска	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_dark_ceiling_fan	Warped Dark Ceiling Fan		Тёмный искажённый потолочный вентилятор	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_desk	Warped Desk		Искажённый письменный стол	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_drawer	Warped Drawer		Искажённый комод	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_kitchen_cabinetry	Warped Kitchen Cabinetry		Искажённая кухонная тумба	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_kitchen_drawer	Warped Kitchen Drawer		Искажённый кухонный ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_kitchen_sink	Warped Kitchen Sink		Искажённая кухонная мойка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_kitchen_storage_cabinet	Warped Kitchen Storage Cabinet		Искажённый кухонный шкаф	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_lattice_fence	Warped Lattice Fence		Искажённый решётчатый забор	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_lattice_fence_gate	Warped Lattice Fence Gate		Искажённая решётчатая калитка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_light_ceiling_fan	Warped Light Ceiling Fan		Светлый искажённый потолочный вентилятор	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_mail_box	Warped Mailbox		Искажённый почтовый ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_storage_cabinet	Warped Storage Cabinet		Искажённый шкаф	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_storage_jar	Warped Storage Jar		Банка с искажённой крышкой	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_table	Warped Table		Искажённый стол	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.warped_toilet	Warped Toilet		Искажённый унитаз	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	item.refurbished_furniture.wheat_flour	Wheat Flour		Пшеничная мука	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.white_basin	White Basin		Белая раковина	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.white_bath	White Bath		Белая ванна	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.white_cooler	White Cooler		Белый термобокс	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.white_grill	White Grill		Белый гриль	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.white_kitchen_cabinetry	White Kitchen Cabinetry		Белая кухонная тумба	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.white_kitchen_drawer	White Kitchen Drawer		Белый кухонный ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.white_kitchen_sink	White Kitchen Sink		Белая кухонная мойка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.white_kitchen_storage_cabinet	White Kitchen Storage Cabinet		Белый кухонный шкаф	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.white_lamp	White Lamp		Белая лампа	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.white_sofa	White Sofa		Белый диван	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.white_stool	White Stool		Белый табурет	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.white_toilet	White Toilet		Белый унитаз	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.white_trampoline	White Trampoline		Белый батут	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.workbench	Workbench		Верстак	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	item.refurbished_furniture.wrench	Wrench		Гаечный ключ	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.yellow_basin	Yellow Basin		Жёлтая раковина	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.yellow_bath	Yellow Bath		Жёлтая ванна	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.yellow_cooler	Yellow Cooler		Жёлтый термобокс	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.yellow_grill	Yellow Grill		Жёлтый гриль	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.yellow_kitchen_cabinetry	Yellow Kitchen Cabinetry		Жёлтая кухонная тумба	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.yellow_kitchen_drawer	Yellow Kitchen Drawer		Жёлтый кухонный ящик	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.yellow_kitchen_sink	Yellow Kitchen Sink		Жёлтая кухонная мойка	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.yellow_kitchen_storage_cabinet	Yellow Kitchen Storage Cabinet		Жёлтый кухонный шкаф	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.yellow_lamp	Yellow Lamp		Жёлтая лампа	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.yellow_sofa	Yellow Sofa		Жёлтый диван	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.yellow_stool	Yellow Stool		Жёлтый табурет	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.yellow_toilet	Yellow Toilet		Жёлтый унитаз	Короткое естественное название; согласовано с цветами, материалами и семейством.
refurbished_furniture	block.refurbished_furniture.yellow_trampoline	Yellow Trampoline		Жёлтый батут	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.acacia_crafting_storage_shelf	Acacia Crafting Storage Shelf		Акациевая полка с верстаком	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.acacia_storage_shelf	Acacia Storage Shelf		Акациевая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.acacia_storage_shelf_1	Acacia Storage Shelf		Акациевая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.acacia_storage_shelf_2	Acacia Storage Shelf		Акациевая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.acacia_storage_shelf_3	Acacia Storage Shelf		Акациевая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.acacia_storage_shelf_large	Acacia Storage Shelf		Большая акациевая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.bamboo_crafting_storage_shelf	Bamboo Crafting Storage Shelf		Бамбуковая полка с верстаком	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.bamboo_storage_shelf	Bamboo Storage Shelf		Бамбуковая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.bamboo_storage_shelf_1	Bamboo Storage Shelf		Бамбуковая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.bamboo_storage_shelf_2	Bamboo Storage Shelf		Бамбуковая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.bamboo_storage_shelf_3	Bamboo Storage Shelf		Бамбуковая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.bamboo_storage_shelf_large	Bamboo Storage Shelf		Большая бамбуковая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.birch_crafting_storage_shelf	Birch Crafting Storage Shelf		Берёзовая полка с верстаком	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.birch_storage_shelf	Birch Storage Shelf		Берёзовая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.birch_storage_shelf_1	Birch Storage Shelf		Берёзовая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.birch_storage_shelf_2	Birch Storage Shelf		Берёзовая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.birch_storage_shelf_3	Birch Storage Shelf		Берёзовая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.birch_storage_shelf_large	Birch Storage Shelf		Большая берёзовая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	item.storage_shelves.cardboard	Plywood		Фанера	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	item.storage_shelves.cardboard_box	Cardboard Box		Картонная коробка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.cardboard_stack_1	Cardboard Stack 1		Стопка картона (1)	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.cardboard_stack_2	Cardboard Stack 2		Стопка картона (2)	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.cardboard_stack_3	Cardboard Stack 3		Стопка картона (3)	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.cherry_crafting_storage_shelf	Cherry Crafting Storage Shelf		Вишнёвая полка с верстаком	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.cherry_storage_shelf	Cherry Storage Shelf		Вишнёвая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.cherry_storage_shelf_1	Cherry Storage Shelf		Вишнёвая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.cherry_storage_shelf_2	Cherry Storage Shelf		Вишнёвая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.cherry_storage_shelf_3	Cherry Storage Shelf		Вишнёвая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.cherry_storage_shelf_large	Cherry Storage Shelf		Большая вишнёвая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.crimson_crafting_storage_shelf	Crimson Crafting Storage Shelf		Багровая полка с верстаком	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.crimson_storage_shelf	Crimson Storage Shelf		Багровая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.crimson_storage_shelf_1	Crimson Storage Shelf		Багровая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.crimson_storage_shelf_2	Crimson Storage Shelf		Багровая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.crimson_storage_shelf_3	Crimson Storage Shelf		Багровая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.crimson_storage_shelf_large	Crimson Storage Shelf		Большая багровая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.dark_oak_crafting_storage_shelf	Dark Oak Crafting Storage Shelf		Полка с верстаком из тёмного дуба	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.dark_oak_storage_shelf	Dark Oak Storage Shelf		Полка из тёмного дуба	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.dark_oak_storage_shelf_1	Dark Oak Storage Shelf		Полка из тёмного дуба	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.dark_oak_storage_shelf_2	Dark Oak Storage Shelf		Полка из тёмного дуба	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.dark_oak_storage_shelf_3	Dark Oak Storage Shelf		Полка из тёмного дуба	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.dark_oak_storage_shelf_large	Dark Oak Storage Shelf		Большая полка из тёмного дуба	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.jungle_crafting_storage_shelf	Jungle Crafting Storage Shelf		Полка с верстаком из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.jungle_storage_shelf	Jungle Storage Shelf		Полка из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.jungle_storage_shelf_1	Jungle Storage Shelf		Полка из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.jungle_storage_shelf_2	Jungle Storage Shelf		Полка из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.jungle_storage_shelf_3	Jungle Storage Shelf		Полка из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.jungle_storage_shelf_large	Jungle Storage Shelf		Большая полка из тропического дерева	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	item.storage_shelves.large_cardboard_box	Large Cardboard Box		Большая картонная коробка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.large_cardboard_box_stack	Large Cardboard Box Stack		Стопка больших картонных коробок	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.mangrove_crafting_storage_shelf	Mangrove Crafting Storage Shelf		Мангровая полка с верстаком	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.mangrove_storage_shelf	Mangrove Storage Shelf		Мангровая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.mangrove_storage_shelf_1	Mangrove Storage Shelf		Мангровая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.mangrove_storage_shelf_2	Mangrove Storage Shelf		Мангровая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.mangrove_storage_shelf_3	Mangrove Storage Shelf		Мангровая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.mangrove_storage_shelf_large	Mangrove Storage Shelf		Большая мангровая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.oak_crafting_storage_shelf	Oak Crafting Storage Shelf		Дубовая полка с верстаком	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.oak_storage_shelf	Oak Storage Shelf		Дубовая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.oak_storage_shelf_1	Oak Storage Shelf		Дубовая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.oak_storage_shelf_2	Oak Storage Shelf		Дубовая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.oak_storage_shelf_3	Oak Storage Shelf		Дубовая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.oak_storage_shelf_large	Oak Storage Shelf		Большая дубовая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.spruce_crafting_storage_shelf	Spruce Crafting Storage Shelf		Еловая полка с верстаком	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.spruce_storage_shelf	Spruce Storage Shelf		Еловая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.spruce_storage_shelf_1	Spruce Storage Shelf		Еловая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.spruce_storage_shelf_2	Spruce Storage Shelf		Еловая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.spruce_storage_shelf_3	Spruce Storage Shelf		Еловая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.spruce_storage_shelf_large	Spruce Storage Shelf		Большая еловая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.warped_crafting_storage_shelf	Warped Crafting Storage Shelf		Искажённая полка с верстаком	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.warped_storage_shelf	Warped Storage Shelf		Искажённая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.warped_storage_shelf_1	Warped Storage Shelf		Искажённая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.warped_storage_shelf_2	Warped Storage Shelf		Искажённая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.warped_storage_shelf_3	Warped Storage Shelf		Искажённая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storage_shelves	block.storage_shelves.warped_storage_shelf_large	Warped Storage Shelf		Большая искажённая полка	Короткое естественное название; согласовано с цветами, материалами и семейством.
storagedrawers	item.storagedrawers.acacia_full_drawers_1			Акациевый ящик (1 секция)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.acacia_full_drawers_2			Акациевый ящик (2 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.acacia_full_drawers_4			Акациевый ящик (4 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.acacia_half_drawers_1			Акациевый полуящик (1 секция)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.acacia_half_drawers_2			Акациевый полуящик (2 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.acacia_half_drawers_4			Акациевый полуящик (4 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.acacia_trim			Акациевая отделка	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.bamboo_full_drawers_1			Бамбуковый ящик (1 секция)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.bamboo_full_drawers_2			Бамбуковый ящик (2 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.bamboo_full_drawers_4			Бамбуковый ящик (4 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.bamboo_half_drawers_1			Бамбуковый полуящик (1 секция)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.bamboo_half_drawers_2			Бамбуковый полуящик (2 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.bamboo_half_drawers_4			Бамбуковый полуящик (4 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.bamboo_trim			Бамбуковая отделка	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.birch_full_drawers_1			Берёзовый ящик (1 секция)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.birch_full_drawers_2			Берёзовый ящик (2 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.birch_full_drawers_4			Берёзовый ящик (4 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.birch_half_drawers_1			Берёзовый полуящик (1 секция)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.birch_half_drawers_2			Берёзовый полуящик (2 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.birch_half_drawers_4			Берёзовый полуящик (4 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.birch_trim			Берёзовая отделка	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.cherry_full_drawers_1			Вишнёвый ящик (1 секция)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.cherry_full_drawers_2			Вишнёвый ящик (2 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.cherry_full_drawers_4			Вишнёвый ящик (4 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.cherry_half_drawers_1			Вишнёвый полуящик (1 секция)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.cherry_half_drawers_2			Вишнёвый полуящик (2 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.cherry_half_drawers_4			Вишнёвый полуящик (4 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.cherry_trim			Вишнёвая отделка	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.controller_slave			Ведомый контроллер ящиков	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.crimson_full_drawers_1			Багровый ящик (1 секция)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.crimson_full_drawers_2			Багровый ящик (2 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.crimson_full_drawers_4			Багровый ящик (4 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.crimson_half_drawers_1			Багровый полуящик (1 секция)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.crimson_half_drawers_2			Багровый полуящик (2 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.crimson_half_drawers_4			Багровый полуящик (4 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.crimson_trim			Багровая отделка	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.dark_oak_full_drawers_1			Ящик (1 секция) из тёмного дуба	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.dark_oak_full_drawers_2			Ящик (2 секции) из тёмного дуба	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.dark_oak_full_drawers_4			Ящик (4 секции) из тёмного дуба	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.dark_oak_half_drawers_1			Полуящик (1 секция) из тёмного дуба	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.dark_oak_half_drawers_2			Полуящик (2 секции) из тёмного дуба	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.dark_oak_half_drawers_4			Полуящик (4 секции) из тёмного дуба	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.dark_oak_trim			Отделка из тёмного дуба	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.detached_drawer_full			Отсоединённый ящик (полный)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.framed_full_drawers_1			Обрамлённый ящик (1 секция)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.framed_full_drawers_2			Обрамлённый ящик (2 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.framed_full_drawers_4			Обрамлённый ящик (4 секции)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.framed_half_drawers_1			Обрамлённый полуящик (1 секция)	Восстановлено по ID и согласовано с семейством.
storagedrawers	item.storagedrawers.framed_half_drawers_2			Обрамлённый полуящик (2 секции)	Восстановлено по ID и согласовано с семейством.
