"id"	"source_hash"	"verdict"	"reviewer"	"method"
"item:block.refurbished_furniture.warped_kitchen_drawer"	"sha256:d5594065b4f7aa17e5b2d7cc33a6c52bdd84fa706f05a6c5a42f70b6bb57b95e"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.warped_kitchen_sink"	"sha256:88cd1e7b4755f8bed4c4571be3f8ba8aec3f3dc625849e3dd595c4fa6ca37998"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.warped_kitchen_storage_cabinet"	"sha256:d9e4326243c9a3e11019a6925088a56283c9495491dcb1ab57258a0cf8d89db6"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.warped_lattice_fence"	"sha256:1829fec4ecb46bc74d6fcdcb4a3b251931b6928ecf2ec333b82be0e01f9cd52f"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.warped_lattice_fence_gate"	"sha256:2745f44eb451c49074171911ec6e60c15b6547212011de0de0d48b23ce168ed6"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.warped_light_ceiling_fan"	"sha256:4be3063abbf0a2ade7b85ef782cb7b4702be7b0fc3ea89f5869e54f43f164768"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.warped_mail_box"	"sha256:0aeeaed349f71673de5dbbbf54ea19f3f3fd9db8d2365ba922e6165b8148cb6b"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.warped_storage_cabinet"	"sha256:d4ace263aaf6ab49abbfa60198d1b41cb80c6874f5adb333a62e2b6c7a52e4db"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.warped_storage_jar"	"sha256:fb0e2974b837a23c0249ba99d431f9539de5e6c70224521ad9084ff99f380bd8"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.warped_table"	"sha256:e9d239a2e7b98984b3c0f978bdf3579302c13d8469265e99dff36538fbbbfd44"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.warped_toilet"	"sha256:d26f7a2c0f69ea6c0d9abcba678f79ab52277f381400c4d1fb73efef7b806f37"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.white_basin"	"sha256:1d5dedaa5f82622b837c55557f6820579aa25c309fb20e85566b36309c414709"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.white_bath"	"sha256:b82c55707ddeace052d78b9795f6a317c6f8fe91dc2b2a46f48014520442642b"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.white_cooler"	"sha256:ffcc21794b44e34ed49ee1866739be22a91a257af25e27658f22baf2068b2ed7"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.white_grill"	"sha256:a18a7231c4e2c97ad7d61545012a323b70fc220b4a0a1a6fc89f679dd754a9a8"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.white_kitchen_cabinetry"	"sha256:fe8c3597620f0fe790b18da62cb89097d6ba7d3ac087991e79024b612ba03e92"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.white_kitchen_drawer"	"sha256:4f94c8d4fcaf20078ccfc2a6b0e5b3405d52cbcde7a1c5b23be512d2e9b34c86"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.white_kitchen_sink"	"sha256:98267f6b7cdf0699686be43589c3ea2e232faba52368ac2010dd448494b96240"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.white_kitchen_storage_cabinet"	"sha256:b6e1fbb97f3300563130613f0282ed65aa260bef9faf1fafc5e0161391c1b66f"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.white_lamp"	"sha256:cc56ed20b735e03344ea2361e4c361411c216738bf294047e238a6a6179cb104"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.white_sofa"	"sha256:872d0d93365de5afc0e350f85d26ef3b5b4c92fc0c9d358c19981e615a8c04cd"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.white_stool"	"sha256:b814ed5975b0d16d8ac207b317b5062db64bb8c8008a37943cc68ae3d172d37b"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.white_toilet"	"sha256:eab6565ad8584a864dc789c2c7d8377fb63b15b12968dd3ded252d65d098124a"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.white_trampoline"	"sha256:14b34531fad74d6e46f8b3b07cfbcb851c5e68550b59e060575548b20d5cf83c"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.workbench"	"sha256:a4e733eebdd37c3ad6d3a0edc6fab8d8efd4487598fa42ec8cd1ee3e119914e3"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.yellow_basin"	"sha256:89df4859571d968ea79dfcd52dee9dc536a26bded987e65cad8ec5617bc41262"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.yellow_bath"	"sha256:067083cbdae4dd45631871495997b08351fdcff03808262e155756653200bea8"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.yellow_cooler"	"sha256:909a40b49d8f34f81f9428dd12d1cac02a8c0a2235c0b237386f2bc2e3e1b7de"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.yellow_grill"	"sha256:2fee092ad0d0321ce99c9ea689530e3a2dad73050ad8dcd10c040535763205a4"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.yellow_kitchen_cabinetry"	"sha256:512a07a542e14de1f66ffa06eb5aa817dff61bf7f9389f0d067b841b98734539"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.yellow_kitchen_drawer"	"sha256:bc5273af4af19112fefd52708ff78943c18d6b0d0180de42ef7266623f2ac213"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.yellow_kitchen_sink"	"sha256:05e22aef39478478c9673a413b32c9830ac8309926ca3b70b8abe6a8c0a4b2e7"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.yellow_kitchen_storage_cabinet"	"sha256:93eb8d9e8f5f892c218d3ffc61d3a0206ce1d03e947fe0226baa9cb55ef89912"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.yellow_lamp"	"sha256:65c6c89a7d65d31e846afc8379fdb0e09d8363b623d0076bf1425bb4914052c1"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.yellow_sofa"	"sha256:1cc84ea5825e1b88f5c6529c91e714911c10f2d160fe324a4ed4ba900604da5e"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.yellow_stool"	"sha256:86607b8dbe5b8632f7f148ffcd668b76700a577561da89e3125ff480ade2d643"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.yellow_toilet"	"sha256:ba63863c7e729ceaca672d0297f9bf95e506a70968b08bee4e410d2fbf2eb0a2"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.refurbished_furniture.yellow_trampoline"	"sha256:85b1264ae7dc5490664a84e6b00301666c9ce2c63284260804d24cd7ac234edc"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.simpleradio.antenna"	"sha256:7b2e6c058944a9a1bad39b014e68569fc9b97676e3f6d6220a2a38ced347fe99"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.simpleradio.frequencer"	"sha256:38971bc9d7115cce46f3557ab69eece219a388507b85ece7b3490720b428f673"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.simpleradio.insulator"	"sha256:c41984704627032f7803d53f0d975442d59d49158ad0a115bfdfd439890dbf7c"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.simpleradio.microphone"	"sha256:186352a881d0550e2da1f74e5c317770702bc2a0f9c3da69a10e27c14a217bac"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.simpleradio.radio"	"sha256:2a7dfeb2f2b018e5dae04497c0a281e7b22403057b91679046c9da52433894e1"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.simpleradio.radiosmither"	"sha256:b2ff65036a44d3bfed32286954da67dd876c84a3586cc72bb65e82d2a421de41"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.simpleradio.receiver"	"sha256:86cec081a5288000ddb804c24ac70de62a5060e5b4f4068b01a01f9f29dddacc"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.simpleradio.speaker"	"sha256:a9e0c70585121f5f79e52330eaf56937d5088e388f0e8b0e14968d9891044f2c"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.simpleradio.transmitter"	"sha256:e35e1d86195035d8fdd2de7693a3dba63ce341cc5f0e2475fa68b741a0e5086d"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.snad.red_snad"	"sha256:feca14ffea1e8deb40cd71bb19fcd73a0232c7ce475daa9aeefc9c567b2f692c"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.snad.snad"	"sha256:0bfe80031522ae9165a456ccadc2863353c4c4e3ccf5ff5cec7c04497632dc76"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.snad.suol_snad"	"sha256:7cb09be67b5feee9653ecd752c991a308d11117a2b05d24c3c83001f475d08e0"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.acacia_crafting_storage_shelf"	"sha256:e2181c38074ab48e8811190a3d20155770107a552dcc16b1a1288aa7b3d4db1b"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.acacia_storage_shelf"	"sha256:074768925f28de69064d34f8ca7f6e6ca5b7cb5324fa374c3f5b7f7c3298ce2b"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.acacia_storage_shelf_1"	"sha256:074768925f28de69064d34f8ca7f6e6ca5b7cb5324fa374c3f5b7f7c3298ce2b"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.acacia_storage_shelf_2"	"sha256:074768925f28de69064d34f8ca7f6e6ca5b7cb5324fa374c3f5b7f7c3298ce2b"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.acacia_storage_shelf_3"	"sha256:074768925f28de69064d34f8ca7f6e6ca5b7cb5324fa374c3f5b7f7c3298ce2b"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.acacia_storage_shelf_large"	"sha256:074768925f28de69064d34f8ca7f6e6ca5b7cb5324fa374c3f5b7f7c3298ce2b"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.bamboo_crafting_storage_shelf"	"sha256:b6d1b3b045d1a27ba891a916181e8e7a830c06b765267e51a8e5dfb87fe89f55"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.bamboo_storage_shelf"	"sha256:272d323be76a3ef75077cada711e8b1350fcf7fb146d14639e2724b0c48cdc52"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.bamboo_storage_shelf_1"	"sha256:272d323be76a3ef75077cada711e8b1350fcf7fb146d14639e2724b0c48cdc52"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.bamboo_storage_shelf_2"	"sha256:272d323be76a3ef75077cada711e8b1350fcf7fb146d14639e2724b0c48cdc52"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.bamboo_storage_shelf_3"	"sha256:272d323be76a3ef75077cada711e8b1350fcf7fb146d14639e2724b0c48cdc52"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.bamboo_storage_shelf_large"	"sha256:272d323be76a3ef75077cada711e8b1350fcf7fb146d14639e2724b0c48cdc52"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.birch_crafting_storage_shelf"	"sha256:c057a5bba28183cb417ea4207b8ebde3c1039d3627a347fc1f077590f4b0e180"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.birch_storage_shelf"	"sha256:c09f631885b970122013eae126bb40baf7e9b0f15a3d3f16973b14925fb542f6"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.birch_storage_shelf_1"	"sha256:c09f631885b970122013eae126bb40baf7e9b0f15a3d3f16973b14925fb542f6"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.birch_storage_shelf_2"	"sha256:c09f631885b970122013eae126bb40baf7e9b0f15a3d3f16973b14925fb542f6"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.birch_storage_shelf_3"	"sha256:c09f631885b970122013eae126bb40baf7e9b0f15a3d3f16973b14925fb542f6"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.birch_storage_shelf_large"	"sha256:c09f631885b970122013eae126bb40baf7e9b0f15a3d3f16973b14925fb542f6"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.cardboard_stack_1"	"sha256:64678ec1488f91cc0b95f690639f0a586db599537dfdfed2ed37859b813144d6"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.cardboard_stack_2"	"sha256:a629b415bb2f66e6a16145dcda0089473f8c6fb14fc22aa89e2168c71ed4e65b"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.cardboard_stack_3"	"sha256:96916f39b5195bc5533671ba7facc6517ed7534831231bbe7f2bd6510463b4d1"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.cherry_crafting_storage_shelf"	"sha256:cb086f9b0d08777b0ead5614d38981cadad22b17a86e678c21b43076e8856b3a"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.cherry_storage_shelf"	"sha256:de41591d96f3db691fe956f4741716026a63b77348f685e655329cf1d239908f"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.cherry_storage_shelf_1"	"sha256:de41591d96f3db691fe956f4741716026a63b77348f685e655329cf1d239908f"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.cherry_storage_shelf_2"	"sha256:de41591d96f3db691fe956f4741716026a63b77348f685e655329cf1d239908f"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.cherry_storage_shelf_3"	"sha256:de41591d96f3db691fe956f4741716026a63b77348f685e655329cf1d239908f"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.cherry_storage_shelf_large"	"sha256:de41591d96f3db691fe956f4741716026a63b77348f685e655329cf1d239908f"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.crimson_crafting_storage_shelf"	"sha256:ff213d14eb81633a2861dca9187ef22b2bf452dff3d6c134527b57af1c52745c"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.crimson_storage_shelf"	"sha256:fc1b0fe3d165315dd77e2bd477f9bc2af4708f5ae048c2d8885b360e1f0473d9"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.crimson_storage_shelf_1"	"sha256:fc1b0fe3d165315dd77e2bd477f9bc2af4708f5ae048c2d8885b360e1f0473d9"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.crimson_storage_shelf_2"	"sha256:fc1b0fe3d165315dd77e2bd477f9bc2af4708f5ae048c2d8885b360e1f0473d9"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.crimson_storage_shelf_3"	"sha256:fc1b0fe3d165315dd77e2bd477f9bc2af4708f5ae048c2d8885b360e1f0473d9"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.crimson_storage_shelf_large"	"sha256:fc1b0fe3d165315dd77e2bd477f9bc2af4708f5ae048c2d8885b360e1f0473d9"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.dark_oak_crafting_storage_shelf"	"sha256:71e446dd26ccd0cdb6d960e97a15cea9e83da4a153b387e1a8f3fddd8d7506ad"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.dark_oak_storage_shelf"	"sha256:0704e1e3ad243699085763aaf36f60386f6b15c19b8aa6e3ee2536df65f893cc"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.dark_oak_storage_shelf_1"	"sha256:0704e1e3ad243699085763aaf36f60386f6b15c19b8aa6e3ee2536df65f893cc"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.dark_oak_storage_shelf_2"	"sha256:0704e1e3ad243699085763aaf36f60386f6b15c19b8aa6e3ee2536df65f893cc"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.dark_oak_storage_shelf_3"	"sha256:0704e1e3ad243699085763aaf36f60386f6b15c19b8aa6e3ee2536df65f893cc"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.dark_oak_storage_shelf_large"	"sha256:0704e1e3ad243699085763aaf36f60386f6b15c19b8aa6e3ee2536df65f893cc"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.jungle_crafting_storage_shelf"	"sha256:f3f84880523674286f2aa2831509489b4d366323c671f0301c05e02f9056b455"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.jungle_storage_shelf"	"sha256:2d1cd2ad34ed2f78ae97203cd440690a8338b4ddb8184ac0e5b251776b2a73df"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.jungle_storage_shelf_1"	"sha256:2d1cd2ad34ed2f78ae97203cd440690a8338b4ddb8184ac0e5b251776b2a73df"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.jungle_storage_shelf_2"	"sha256:2d1cd2ad34ed2f78ae97203cd440690a8338b4ddb8184ac0e5b251776b2a73df"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.jungle_storage_shelf_3"	"sha256:2d1cd2ad34ed2f78ae97203cd440690a8338b4ddb8184ac0e5b251776b2a73df"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.jungle_storage_shelf_large"	"sha256:2d1cd2ad34ed2f78ae97203cd440690a8338b4ddb8184ac0e5b251776b2a73df"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.large_cardboard_box_stack"	"sha256:97dab13550e82bd7baf15d851c7ae58644aaea055dbe1e63c814abd426b790f2"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.mangrove_crafting_storage_shelf"	"sha256:5103d24cdd4ad9c14153c3b493a169bb0a156bafa1bc3db672805ac17feaddf9"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.mangrove_storage_shelf"	"sha256:04841913808f4f1a1caa3edfd6f46000b95287556a56e7573aa8eadfab748263"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.mangrove_storage_shelf_1"	"sha256:04841913808f4f1a1caa3edfd6f46000b95287556a56e7573aa8eadfab748263"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.mangrove_storage_shelf_2"	"sha256:04841913808f4f1a1caa3edfd6f46000b95287556a56e7573aa8eadfab748263"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.mangrove_storage_shelf_3"	"sha256:04841913808f4f1a1caa3edfd6f46000b95287556a56e7573aa8eadfab748263"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.mangrove_storage_shelf_large"	"sha256:04841913808f4f1a1caa3edfd6f46000b95287556a56e7573aa8eadfab748263"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.oak_crafting_storage_shelf"	"sha256:b18235d1bddd9782c734b3fbf89b82fc7e6228d38a004a8a1bc9543c576f542f"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.oak_storage_shelf"	"sha256:458e8e9a72d39cd6d2edfde305d8876b4abfc3001fcc1d8b8c0ddc965902194f"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.oak_storage_shelf_1"	"sha256:458e8e9a72d39cd6d2edfde305d8876b4abfc3001fcc1d8b8c0ddc965902194f"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.oak_storage_shelf_2"	"sha256:458e8e9a72d39cd6d2edfde305d8876b4abfc3001fcc1d8b8c0ddc965902194f"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.oak_storage_shelf_3"	"sha256:458e8e9a72d39cd6d2edfde305d8876b4abfc3001fcc1d8b8c0ddc965902194f"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.oak_storage_shelf_large"	"sha256:458e8e9a72d39cd6d2edfde305d8876b4abfc3001fcc1d8b8c0ddc965902194f"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.spruce_crafting_storage_shelf"	"sha256:bb084ae90177daa45db2d71c9d80f1debea54dde068abcbfb7be41df2f4aad03"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.spruce_storage_shelf"	"sha256:2fcbe6b1c171bcf43ec6fdc1676f2f83a4b4b7f60ae5786182fd625929a835c0"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.spruce_storage_shelf_1"	"sha256:2fcbe6b1c171bcf43ec6fdc1676f2f83a4b4b7f60ae5786182fd625929a835c0"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.spruce_storage_shelf_2"	"sha256:2fcbe6b1c171bcf43ec6fdc1676f2f83a4b4b7f60ae5786182fd625929a835c0"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.spruce_storage_shelf_3"	"sha256:2fcbe6b1c171bcf43ec6fdc1676f2f83a4b4b7f60ae5786182fd625929a835c0"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
"item:block.storage_shelves.spruce_storage_shelf_large"	"sha256:2fcbe6b1c171bcf43ec6fdc1676f2f83a4b4b7f60ae5786182fd625929a835c0"	"PASS"	"/root/rescripted_registry_n_review"	"exact-reuse-from-1.19.3-7-ae2-fix"
