"id"	"source_hash"	"source"	"effective_translation"	"context"	"version"	"origin"
"patchouli-lang:botania:botania.page.lexicon3"	"sha256:52ebba0cd8005b3e27298c93b507a67366649a855e1abb754a2d4790116ee78a"	"Any entries typed in $(o)Italics$() are $(thing)basic$(0) entries, which contain the core knowledge required to play $(thing)Botania$(0)-- you may want to read those first. Most sections contain one or more of these entries, so a good look through those would be a good idea."	"Любые разделы написанные $(o)курсивом$() это $(thing)основные$(0) разделы, которые содержат основные знания, необходимые для игры с Ботанией. Желательно прочитать их перед чтением остального. Большинство разделов содержит одну или более записей, поэтому хорошенько изучите их."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/basics/lexicon.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/basics/lexicon.json"", ""pointer"": ""/pages/1/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.livingwoodBow0"	"sha256:2edc66cf88f0b3347c9a1be6444c0a6f8c312fdb1be3eed50f212089e338cb45"	"The $(item)Livingwood Bow$(0) is (as its name suggests) a bow made of $(l:basics/pure_daisy)$(item)Livingwood$(0)$(/l), strung with $(l:mana/pool)$(item)Mana Infused String$(0)$(/l). Due to its sturdier construction, it'll last longer than a normal $(item)Bow$(0). It'll also repair itself using $(thing)Mana$(0), the same way $(l:tools/mana_gear)$(item)Manasteel Tools$(0)$(/l) do."	"$(item)Лук из жизнедерева$(0), как видно из названия, сделан из $(l:basics/pure_daisy)$(item)Жизнедерева$(0)$(/l) и натянут $(l:mana/pool)$(item)Нитью, насыщенной Маной$(0)$(/l). Благодаря прочной конструкции он служит дольше обычного $(item)Лука$(0) и чинится $(thing)Маной$(0), как $(l:tools/mana_gear)$(item)Инструменты из манастали$(0)$(/l)."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/tools/livingwood_bow.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/tools/livingwood_bow.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"patchouli-lang:botania:botania.page.livingwoodBow1"	"sha256:ebe0df625cc2899558f0e1088af1ca5fd0860593c204b7ef21825108f4b7f66c"	"Does it shoot airplanes?"	"Он застрелит самолеты?!"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/tools/livingwood_bow.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/tools/livingwood_bow.json"", ""pointer"": ""/pages/1/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.lokiRing0"	"sha256:feae310c30a9128334af2bc421f365adf06e67a8d2c6d4b8f986f7be793ef981"	"One of the three mythical rings of the $(thing)Aesir$(0), the $(item)Ring of Loki$(0) allows for the wearer to call upon the Trickster God's ability to effectively be in multiple places at once.$(p)To use an equipped $(item)Ring of Loki$(0), begin by sneak-righting click a block with an empty hand."	"Одно из трёх мифических колец $(thing)Асов$(0), $(item)Кольцо Локи$(0) позволяет носителю использовать способности Бога-Трикстера, эффективно находясь в нескольких местах одновременно.$(p)Чтобы использовать надетое $(item)Кольцо Локи$(0), начните с того, что, находясь в приседе, щёлкните правой кнопкой мыши по блоку пустой рукой."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/alfhomancy/loki_ring.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/alfhomancy/loki_ring.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.lokiRing1"	"sha256:f6456652227f7f185ba470453595e2db775cb83919c9cdd6ad491734811f3402"	"Once a block is selected (designated the ""origin""), sneak-right clicking other blocks will store their offsets from the origin in the ring. To finish the procedure, sneak-right click the origin again.$(p)Sneak-right clicking a stored block during the selection process will remove it from the ring's memory. To clear a completed selection, just sneak-right click the ground twice."	"После того как блок выбран (назначен ""исходной точкой""), щёлкните ПКМ в приседе по другим блокам, чтобы сохранить их смещение относительно исходной точки в Кольце. Для завершения процедуры снова щёлкните ПКМ в приседе по исходной точке.$(p)Shift + ПКМ по сохранённому блоку во время выбора удалит его из памяти кольца. Чтобы очистить завершённое выделение, просто дважды щёлкните правой кнопкой мыши по земле в приседе."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/alfhomancy/loki_ring.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/alfhomancy/loki_ring.json"", ""pointer"": ""/pages/1/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.lokiRing2"	"sha256:736191f397acfb2103d061129269de65a67ff3c997483434adefd9f09ea86522"	"After the selection is complete, multiple boxes in wireframe will be visible, moving relative to the looked-at block. When a block is placed while sneaking, all wireframe locations will have blocks placed there, too, allowing for placement $(o)en masse$(). The $(l:tools/terra_pick)$(item)Terra Shatterer$(0)$(/l) and $(l:tools/terra_axe)$(item)Terra Truncator$(0)$(/l) will also break blocks at these locations when sneaking, allowing for truly ludicrous quantities of destruction."	"После завершения выбора будут видны несколько контурных рамок, перемещающихся относительно блока, на который вы смотрите. Когда блок устанавливается в приседе, блоки будут размещены во всех местах, обозначенных рамками, что позволяет устанавливать их в $(o)массовом порядке$(). $(l:tools/terra_pick)$(item)Землекрушитель$(0)$(/l) и $(l:tools/terra_axe)$(item)Терратопор$(0)$(/l) также будут разрушать блоки в этих местах при приседе, что позволит добиться поистине невероятных масштабов разрушения"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/alfhomancy/loki_ring.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/alfhomancy/loki_ring.json"", ""pointer"": ""/pages/2/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.lokiRing3"	"sha256:a8beb31bad58933a44d6025dd9bbeb044421987a57463630afa3eed0463c344a"	"Such power doesn't come for free, of course. The ring consumes $(thing)Mana$(0) from the user's inventory for each block placed. Note that the larger the current selection, the more expensive each placed block becomes.$(p)Lastly, keep in mind that the $(item)Ring of Loki$(0) still only uses the item in your hand. If you are placing blocks directly, the size of the stack you hold may become a limiting factor."	"Такая сила, конечно, не даётся бесплатно. Кольцо потребляет $(thing)Ману$(0) из инвентаря пользователя за каждый установленный блок. Учтите, что чем больше текущее выделение, тем дороже становится установка каждого блока.$(p)Наконец, помните, что $(item)Кольцо Локи$(0) использует только предмет в вашей руке. Если вы устанавливаете блоки напрямую, количество блоков в вашей стопке может стать ограничивающим фактором."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/alfhomancy/loki_ring.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/alfhomancy/loki_ring.json"", ""pointer"": ""/pages/3/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.loonium0"	"sha256:88764b396635c04dd5ee3070a07536833a1acd79ef0b17e9028fb0c24110d1c6"	"Any adventurer knows that the great structures of the world can hold valuable goodies. The $(item)Loonium$(0) will, when fed quite a bit of $(thing)Mana$(0), summon these items for said adventurers to collect.$(p)There's a catch, though: each item is held by a monster protecting it. These monsters are extra-strong, but will drop valuable loot when killed."	"Любой искатель приключений знает, что $(thing)подземелья$(0) могут содержать ценные лакомства. $(item)Лутюльпан$(0), используя экстремально большое количество $(thing)Маны$(0) будет материализовать эти предметы для сбора приключенцами.$(p)Однако есть один нюанс: каждый предмет охраняется монстром. Эти монстры очень сильны, но при их убийстве они будут оставлять свой ценный $(thing)лут$(0) из подземелий."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/functional_flowers/loonium.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/functional_flowers/loonium.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.loonium1"	"sha256:24350703a88cdd0d3e6a3bceb2c4c6c609a9cd58010e04885710266acb1cb02f"	"$(o)I CAN HAZ PHAT LOOTZ$()?"	"$(o)Танка, танка, хиль танка$(0)!"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/functional_flowers/loonium.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/functional_flowers/loonium.json"", ""pointer"": ""/pages/2/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.looniumStructures"	"sha256:ed8280343bd3bf25b91da53782aa55d469de0c077d9c9babc94b67d6778e9976"	"Ordinarily the Loonium will summon treasure of the sort you would find in a $(thing)Dungeon$(0). However, the Loonium is sensitive to the large structures you can find in the world; if planted in one such structure, it'll instead summon treasure appropriate for its surroundings.$(p)It seems the Loonium is a bit picky, though-- there may be some items that never drop from the monsters it spawns."	"Обычно Лутюльпан призывает сокровища, которые можно найти в $(thing)подземелье$(0). Но он чувствителен к крупным структурам мира: если посадить его внутри такой структуры, он будет призывать сокровища, соответствующие окружению.$(p)Похоже, Лутюльпан довольно привередлив: некоторые предметы могут никогда не выпасть из призванных им монстров."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/functional_flowers/loonium.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/functional_flowers/loonium.json"", ""pointer"": ""/pages/1/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"patchouli-lang:botania:botania.page.luminizerTransport0"	"sha256:4fa7480a3bb0f640e7601d97bd354d73c6817d007fe46ff50f937f66dc70e77c"	"$(item)Luminizers$(0) simply transport players (and other entities), by flying them through the air on trails of light.$(p)$(item)Luminizers$(0) are placed in the world as blocks and function when bound to other $(item)Luminizers$(0) (with a $(l:basics/wand)$(item)Wand of the Forest$(0)$(/l)). Right-clicking a $(item)Luminizer$(0) will transport its user to the $(item)Luminizer$(0) it's bound to."	"$(item)Люминайзеры$(0) просто перемещают игроков (и другие сущности), пронося их через воздух по следам света.$(p)$(item)Люминайзеры$(0) размещаются в мире в виде блоков и функционируют, когда связаны с другими $(item)Люминайзерами$(0) (с помощью $(l:basics/wand)$(item)Посоха Леса$(0)$(/l)). Щелчок правой кнопкой мыши по $(item)Люминайзеру$(0) переместит пользователя к $(item)Люминайзеру$(0), к которому он привязан."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/ender/luminizer_transport.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/ender/luminizer_transport.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.luminizerTransport1"	"sha256:2a76683af915240019c4642ca694296f3e008d8e0ee8e141d38251680243ed37"	"$(item)Luminizers$(0) have a range of twenty blocks each, but can be chained together to create quite long and complex paths.$(p)$(item)Luminizer$(0) bindings are unidirectional unless explicitly bound both ways. Do note, though, that such a binding would create an endless loop.$(p)Multiple $(item)Luminizers$(0) can bind to the same endpoint."	"$(item)Люминайзеры$(0) имеют дальность действия двадцать блоков, но их можно соединять в цепочки, создавая довольно длинные и сложные маршруты.$(p)Связи между $(item)Люминайзерами$(0) односторонние, если только их не связать в обоих направлениях. Однако учтите, что такая связь создаст бесконечный цикл.$(p)Несколько $(item)Люминайзеров$(0) могут быть связаны с одной конечной точкой."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/ender/luminizer_transport.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/ender/luminizer_transport.json"", ""pointer"": ""/pages/2/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.luminizerTransport10"	"sha256:bbd19963cff8bac7647d614db539201618c4682b65be9a1ade7b3e2dcd44eea1"	"The $(item)Fork Luminizer$(0) can still be bound like any other style of Luminizer, but it'll only use its binding if no $(l:devices/animated_torch)$(item)Animated Torch$(0)$(/l) is available to tell it where to go (or if there aren't any $(item)Luminizers$(0) in the direction the Torch points)."	"$(item)Форк-люминайзер$(0) всё ещё можно привязать, как и любой другой тип Люминайзера, но он будет использовать эту привязку только в том случае, если $(l:devices/animated_torch)$(item)Оживлённый факел$(0)$(/l) не укажет ему направление (или если в направлении, указанном факелом, нет $(item)Люминайзеров$(0))."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/ender/luminizer_transport.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/ender/luminizer_transport.json"", ""pointer"": ""/pages/9/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.luminizerTransport11"	"sha256:cbf4b1c538b3ff94371e64a300d9776ca3b986a1fee74d35fc976d6089c498a0"	"One way or another"	"Так или иначе"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/ender/luminizer_transport.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/ender/luminizer_transport.json"", ""pointer"": ""/pages/10/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.luminizerTransport2"	"sha256:2c87bba9112672f628d833f218f660554fcc68e3933c8e43d6d3b1dce878a411"	"Luminize to the future"	"Осветите путь в будущее"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/ender/luminizer_transport.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/ender/luminizer_transport.json"", ""pointer"": ""/pages/3/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.luminizerTransport3"	"sha256:d88c8aa7405158079aa744cb830c931a5d36939752d12bbd33e8357ff26701eb"	"Adding some $(item)Redstone$(0) to a $(item)Luminizer$(0) makes it a $(item)Detector Luminizer$(0), which functions just like a regular $(item)Luminizer$(0) but additionally emits a $(thing)redstone pulse$(0) when something reaches (or passes through) it."	"Добавление щепотки $(item)Редстоуна$(0) к $(item)Люминайзеру$(0) превращает его в $(item)Люминайзер-детектор$(0), который работает так же, как обычный $(item)Люминайзер$(0), но дополнительно излучает $(thing)сигнал красного камня$(0), когда что-то достигает его или проходит через него."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/ender/luminizer_transport.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/ender/luminizer_transport.json"", ""pointer"": ""/pages/4/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.luminizerTransport4"	"sha256:7ed87adefea49187f762b379794fbd5065f36f7c8d8c8ab91217556288c5f3d3"	"Signal out"	"Сигнал отправлен"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/ender/luminizer_transport.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/ender/luminizer_transport.json"", ""pointer"": ""/pages/5/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.luminizerTransport5"	"sha256:927bfd72ba2a167ee6f28d8e1139685f754ae3fe93272a579d401d83a94a2aa4"	"Players can just right-click a $(item)Luminizer$(0) to board it, but to get animals, dropped items, or anything into the transports, a $(item)Luminizer Launcher$(0) is needed. This should be placed adjacent to one or more $(item)Luminizers$(0). When a Launcher receives a $(thing)redstone pulse$(0), it'll send all living things and items on it into the adjacent $(item)Luminizer$(0) (or a random $(item)Luminizer$(0) per entity, if more than one is nearby), sending them on their merry ways."	"Игроки могут просто щёлкнуть правой кнопкой мыши по $(item)Люминайзеру$(0), чтобы сесть на него, но чтобы отправить животных, предметы или что-то ещё в путь, нужен $(item)Люминайзер-лаунчер$(0). Он должен быть установлен рядом с одним или несколькими $(item)Люминайзерами$(0). Когда Лаунчер получает $(thing)сигнал красного камня$(0), он отправит все живые сущности и предметы на нём в соседний $(item)Люминайзер$(0) (или в случайный $(item)Люминайзер$(0), если рядом несколько), отправляя их в путешествие."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/ender/luminizer_transport.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/ender/luminizer_transport.json"", ""pointer"": ""/pages/11/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.luminizerTransport6"	"sha256:2db4504c5e728efd2f228506de5e55d7304dbd4fc632036069955cfb0c265440"	"Compulsory Evacuation Device"	"Обязательное Устройство Эвакуации"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/ender/luminizer_transport.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/ender/luminizer_transport.json"", ""pointer"": ""/pages/12/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.luminizerTransport7"	"sha256:9eea5a1d1b14e39c453fd9e683db975734ab61a5139836e59e2dedbdff6cdb7e"	"Adding a $(item)Lever$(0) to a $(item)Luminizer$(0) turns it into a $(item)Toggle Luminizer$(0), which accepts a $(thing)redstone signal$(0). When powered, a $(item)Toggle Luminizer$(0) will drop anything passing through; it works normally when unpowered."	"Добавление $(item)Рычага$(0) к $(item)Люминайзеру$(0) превращает его в $(item)Переключающий люминайзер$(0), который принимает $(thing)сигнал красного камня$(0). Когда он активирован, $(item)Переключающий люминайзер$(0) сбросит всё, что проходит через него; без запитки он работает как обычно."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/ender/luminizer_transport.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/ender/luminizer_transport.json"", ""pointer"": ""/pages/6/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.luminizerTransport8"	"sha256:ace46f3cda45ad7144e0d6af5efdaec06a4f5ea9fbbd1fc92151202920156064"	"Signal in"	"Сигнал принят"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/ender/luminizer_transport.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/ender/luminizer_transport.json"", ""pointer"": ""/pages/7/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.luminizerTransport9"	"sha256:0b8aee89d016ba880030cba3bb3d9930ae6cfd52ab49579aa193da02bf88cd50"	"A $(item)Luminizer$(0) and a $(item)Redstone Torch$(0) yield a $(item)Fork Luminizer$(0).$(p)These will react to an $(l:devices/animated_torch)$(item)Animated Torch$(0)$(/l) placed up to two blocks above or below it; any incoming entities will be sent to a $(item)Luminizer$(0) in the direction that the Torch is pointing towards."	"$(item)Люминайзер$(0) и $(item)Редстоуновый Факел$(0) образуют $(item)Форк-люминайзер$(0).$(p)Он будет реагировать на $(l:devices/animated_torch)$(item)Оживлённый факел$(0)$(/l), установленный на расстоянии до двух блоков выше или ниже него; любые входящие сущности будут отправлены к $(item)Люминайзеру$(0) в направлении, куда указывает факел."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/ender/luminizer_transport.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/ender/luminizer_transport.json"", ""pointer"": ""/pages/8/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.mIntro0"	"sha256:8341850b797111e468ae4e6cd05a8e378d7b933181e69e28f24f14329d9e2263"	"$(thing)Mana$(0) is an ethereal substance-- in essence, it's a mystical form of $(thing)energy$(0). Its existence is inconsistent to the senses, and its color depends on its surrounding environment.$(p)The manipulation of $(thing)Mana$(0) is likely the most important skill a botanist needs to master."	"$(thing)Мана$(0) - это особое эфирное вещество. Проще говоря, это некая форма $(thing)мистической энергии$(0). Ее цвет способен меняться в зависимости от окружающей среды.$(p)Управление $(thing)Маной$(0) - это одно из самых важных умений, которыми должен овладеть ботаник."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/mana/intro.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/mana/intro.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.mIntro1"	"sha256:cd51ba331c45b24bf05cd646708d91945eb8edd5119cabbf9b8571f51c10a69c"	"$(thing)Generating Flora$(0) are used to create $(thing)Mana$(0) (read the corresponding section for more details). $(thing)Mana$(0) so generated can be extracted and transferred with $(l:mana/spreader)$(item)Mana Spreaders$(0)$(/l) and stored in $(l:mana/pool)$(item)Mana Pools$(0)$(/l). $(thing)Mana$(0) can be used for a myriad of things: for starters, it can fuel $(thing)Functional Flora$(0) (read that section too)."	"Чтобы получить $(thing)Ману$(0), Вам понадобится некоторый набор цветов $(thing)Генерирующей флоры$(0) (см. соотв. раздел). $(thing)Ману$(0) можно передать при помощи $(item)Распространителей маны$(0) и хранить в $(item)Бассейнах маны$(0). Она понадобится для гигантского количества разных вещей... Например, для работы $(thing)Функциональных Цветов$(0) (см. одноим. раздел)."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/mana/intro.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/mana/intro.json"", ""pointer"": ""/pages/1/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.mIntro2"	"sha256:94905551aa2ba47fa86766cd2e1faa3a1bbfa441c03fa9a0c6f10b98cbd5d0fb"	"To get started on mastering $(thing)Mana$(0), learn to use $(l:generating_flowers/endoflame)$(item)Endoflames$(0)$(/l) or $(l:generating_flowers/hydroangeas)$(item)Hydroangeas$(0)$(/l), $(l:mana/spreader)$(item)Mana Spreaders$(0)$(/l), and $(l:mana/pool)$(item)Mana Pools$(0)$(/l).$(p)These form a basic infrastructure for mana generation; have a read through the $(thing)Functional Flora$(0) and $(thing)Natural Apparatus$(0) sections of this Lexicon for more details."	"Чтобы овладеть искусством управления $(thing)Маной$(0), рекомендуется начать с изучения использования $(item)Эндопламени и Водогортензий$(0), $(item)Распространителей Маны$(0) и $(item)Бассейнов Маны$(0).$(p)Вместе они образуют базовую конструкцию по передаче маны, которую потом можно использовать в любых целях. Советуем также прочитать разделы $(thing)Функциональная Флора$(0) и $(thing)Природные Приборы$(0) в этом Лексиконе."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/mana/intro.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/mana/intro.json"", ""pointer"": ""/pages/2/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.magnetRing0"	"sha256:809c7fc97445581791d45694275e8a089f7bd7a59734882395a5a8a37f785495"	"A $(l:mana/lens)$(item)Magnetizing Lens$(0)$(/l) on a ring of $(item)Manasteel$(0) yields a $(item)Ring of Magnetization$(0), which attracts nearby items, making them float towards the wearer. The ring is disabled when its user is sneaking, or when in range of a $(l:functional_flowers/solegnolia)$(item)Solegnolia$(0)$(/l). Note that a tossed item won't be drawn by its wearer's ring for several seconds (so as to not to interfere with the purpose of said toss)."	"Прикрутив $(item)Магнитную линзу$(0) к кольцу, станет возможным использовать его для притягивания брошенных предметов, которые притянуться к игроку, если он не крадётся.$(p)Кольцо будет выключаться на 5 секунд после выбрасывания игроком какого-либо предмета. Это сделано для того, чтобы не вмешиваться в работу средств, для которых предмет выброшен."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/baubles/magnet_ring.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/baubles/magnet_ring.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
