"id"	"kind"	"status"	"source_hash"	"native_translation"	"translation"	"source"
"mantle-book:tconstruct:mighty_smelting:tools/tconstruct_scythe.json:/text/0/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:9ac3251f056a0b0de3ba3f160d1a213c430e0cdfebf8b5c5ca65338767ccdfd3"	""	""	"The Scythe is an adventurers broadest friend. Prefer venturing through the thick jungles, delving into the deep spider infested caves, or just harvesting your crops? The scythe will always have your back for hacking through foliage. "
"mantle-book:tconstruct:mighty_smelting:tools/tconstruct_sledge_hammer.json:/properties/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:fbb1ab3958661ab37e09994b4149c08ab17206a5878c03a4b34cdec3eef61501"	"Продвинутый инструмент для копания"	"Продвинутый инструмент для копания"	"Advanced mining tool"
"mantle-book:tconstruct:mighty_smelting:tools/tconstruct_sledge_hammer.json:/properties/1"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:4605339a32b328e55e185f99a8fc2277acb34c1962e83d44e7671cc1139686e7"	"Выкапывает область 3x3"	"Выкапывает область 3x3"	"3x3 AoE Mining"
"mantle-book:tconstruct:mighty_smelting:tools/tconstruct_sledge_hammer.json:/properties/2"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:5f4f8d78c12b3ddeff7e05c6666b5bf7c0ebcd12b90f1e9b9ce3612223258c78"	"Эффективен для камня и руд"	"Эффективен для камня и руд"	"Effective on stone and ores"
"mantle-book:tconstruct:mighty_smelting:tools/tconstruct_sledge_hammer.json:/properties/3"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:3b97223bc873b9c20769fefdc3caaded3e47043fd5af571baefb7d791046f80a"	"После создания уже имеет Кару II"	"После создания уже имеет Кару II"	"Starts with Smite II"
"mantle-book:tconstruct:mighty_smelting:tools/tconstruct_sledge_hammer.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:5d3d818b3d72de100f3871a1f1730daaf527f522c612b173d5d6284abd020007"	"Молот - это широкий инструмент для копания. Он добывает блоки в широкой области и эффективен против нежити."	"Молот - это широкий инструмент для копания. Он добывает блоки в широкой области и эффективен против нежити."	"The Sledge Hammer is a broad mining tool. It harvests blocks in a wide range and is effective against undead."
"mantle-book:tconstruct:mighty_smelting:tools/tconstruct_sledge_hammer.json:/text/2/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:b00908bf9ef956926c74e4cead3f6361b3f29b17fbd74fb9983db7660a534fa2"	"Он эффективен для выкапывания больших областей и длительного копания."	"Он эффективен для выкапывания больших областей и длительного копания."	"It is optimal for mining out large areas and long mining trips."
"mantle-book:tconstruct:mighty_smelting:tools/tconstruct_vein_hammer.json:/properties/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:fbb1ab3958661ab37e09994b4149c08ab17206a5878c03a4b34cdec3eef61501"	"Продвинутый инструмент для копания"	"Продвинутый инструмент для копания"	"Advanced mining tool"
"mantle-book:tconstruct:mighty_smelting:tools/tconstruct_vein_hammer.json:/properties/1"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:01ac29af90d6265e93735937bc9c41f80145c6d27e9ad6a93b0e3a92b07c175a"	"Выкапывает жилы"	"Выкапывает жилы"	"Vein mining"
"mantle-book:tconstruct:mighty_smelting:tools/tconstruct_vein_hammer.json:/properties/2"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:5f4f8d78c12b3ddeff7e05c6666b5bf7c0ebcd12b90f1e9b9ce3612223258c78"	"Эффективен для камня и руд"	"Эффективен для камня и руд"	"Effective on stone and ores"
"mantle-book:tconstruct:mighty_smelting:tools/tconstruct_vein_hammer.json:/properties/3"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:57a97ad7ba6f2d8c3c95fab6df2d6099cdd68e084fe5e9ba186109a90411582c"	"Дополнительно имеет пронзающий урон"	"Дополнительно имеет пронзающий урон"	"Bonus piercing damage"
"mantle-book:tconstruct:mighty_smelting:tools/tconstruct_vein_hammer.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:fe4affb28681b3d0e5f73b33338acea76b960f5da2cca87d4c8af1bf9e605a7a"	"Жильный молот - это широкий инструмент для копания. Он выкапывает жилы из блоков одного типа."	"Жильный молот - это широкий инструмент для копания. Он выкапывает жилы из блоков одного типа."	"The vein hammer is a broad mining tool. It harvests blocks of the same type in veins."
"mantle-book:tconstruct:mighty_smelting:tools/tconstruct_vein_hammer.json:/text/2/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:6db57febe96cc7e58d794f9f9b9c17adf8d3bda97a2cced1da9b4c8d42098fe6"	"Выкапывает полностью всю жилу за один удар"	"Выкапывает полностью всю жилу за один удар"	"It is optimal for getting all ores in a vein in one hit."
"mantle-book:tconstruct:mighty_smelting:tools/tconstruct_vein_hammer.json:/text/4/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:cca7b106fe9953dc194e39cf90bf296d5fed755b8f2b1e0600b254b78a892002"	"Предупреждение: Thruul Industries не несёт ответственности за массовую выкопку жил."	"Предупреждение: Thruul Industries не несёт ответственности за массовую выкопку жил."	"Disclaimer: Thruul Industries is not responsible for mass vein mining of property."
"mantle-book:tconstruct:mighty_smelting:tools/tips.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:935dab15dfaa4a2b0846aa16498be57d3462477da90ab4646c64245ff5996f3b"	""	""	"Alright Tinker, you are about to learn about one of the most powerful ways to improve tools, abilities. Before you do, let me give you some quick advice."
"mantle-book:tconstruct:mighty_smelting:tools/tips.json:/text/1/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:b80d0ec04e9e2222a51df29f192532fec0f2f83be7c0416420c832d6130bf24a"	""	""	"First, you might think the goal of tinkering is to create the best tool, but its not! Your goal is to make a good tool, and its hard to fail that. You can always improve your tool later."
"mantle-book:tconstruct:mighty_smelting:tools/tips.json:/text/2/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:be59ac2ef47a8ca95daf3e482cabeb8dbf8d24cc11106df5869f69a8a3d62c26"	""	""	"Also, you might be wondering, ""Is something worth using?"". Simple! Just try them all! If you hate it, you can always recycle the tool, or just hide it in a chest. No rush to try each modifier, just start with what sounds fun!"
"mantle-book:tconstruct:mighty_smelting:tools/tips.json:/title"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:52561831b4ff0b8a6690a9222e7c49007f90f4f03f45f5a0c6e74a979bfed513"	""	""	"Tool Tips"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_boots.json:/properties/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:b08ddd7f0457a09720db1e9379fe58bebfa167c1bb9c05534bda3c7667cc6ddc"	""	""	"Higher Durability"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_boots.json:/properties/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:c1e15ff5669c35e95a24635fd4c9c63fb7100ac0714e0455d96cb61f916811c7"	""	""	"Higher Armor"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_boots.json:/properties/2"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:2b81cd5b0166137585fede4626d22120c23777d557baa1bfbd658ba834672436"	""	""	"2 Upgrade Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_boots.json:/properties/3"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:9a7e003270efd7a93c547087f3c6f33976d8901e8c611c35d1d4a46ead3540fd"	""	""	"3 Defense Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_boots.json:/properties/4"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:bad15bc9643c0b300067fce46a561dac97981540cad1152777ff24b69eaa92fb"	""	""	"2 Material Traits"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_boots.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:528413396bbbed853a60fc5715a68013ff85419216f143a3d09badc7504beaba"	""	""	"What are thoooose?"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_boots.json:/text/1/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:6c83c16b4d4f833c604458e3cd42d9daaaab08f92f2439592826f98847295920"	""	""	"Going into the nether requires hard boots to protect your feet! Nobody ever thinks of how hot that ground actually is."
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_chestplate.json:/properties/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:b08ddd7f0457a09720db1e9379fe58bebfa167c1bb9c05534bda3c7667cc6ddc"	""	""	"Higher Durability"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_chestplate.json:/properties/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:c1e15ff5669c35e95a24635fd4c9c63fb7100ac0714e0455d96cb61f916811c7"	""	""	"Higher Armor"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_chestplate.json:/properties/2"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:2b81cd5b0166137585fede4626d22120c23777d557baa1bfbd658ba834672436"	""	""	"2 Upgrade Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_chestplate.json:/properties/3"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:9a7e003270efd7a93c547087f3c6f33976d8901e8c611c35d1d4a46ead3540fd"	""	""	"3 Defense Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_chestplate.json:/properties/4"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:bad15bc9643c0b300067fce46a561dac97981540cad1152777ff24b69eaa92fb"	""	""	"2 Material Traits"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_chestplate.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:1e8737b618c9036c4fea72dd35fa65b8d64e30b61d9e8319d698d7f2182ead33"	""	""	"If you put your head against the chestplate, you can hear your own heartbeat as a creeper explodes behind you. Why did you take it off?"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_chestplate.json:/text/1/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:ade09e9124037e4e26ba0b6b575f9f3a86023e0156ef2d9d2d9ecdee4aa57ad9"	""	""	"High armor with chainmail to provide flexibility, can't get much cooler than this!"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_helmet.json:/properties/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:b08ddd7f0457a09720db1e9379fe58bebfa167c1bb9c05534bda3c7667cc6ddc"	""	""	"Higher Durability"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_helmet.json:/properties/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:c1e15ff5669c35e95a24635fd4c9c63fb7100ac0714e0455d96cb61f916811c7"	""	""	"Higher Armor"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_helmet.json:/properties/2"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:2b81cd5b0166137585fede4626d22120c23777d557baa1bfbd658ba834672436"	""	""	"2 Upgrade Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_helmet.json:/properties/3"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:9a7e003270efd7a93c547087f3c6f33976d8901e8c611c35d1d4a46ead3540fd"	""	""	"3 Defense Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_helmet.json:/properties/4"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:bad15bc9643c0b300067fce46a561dac97981540cad1152777ff24b69eaa92fb"	""	""	"2 Material Traits"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_helmet.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:b7b4109f618ab707bfa6c4c00b6379041e0cfcae9c8f1489de249d49a7a43cd1"	""	""	"Hard hats for hard heads."
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_helmet.json:/text/1/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:d1a43a43e5fa4ab4608b4de951eaa72e45ddaf9aa9db0e7bb77f156137f46acc"	""	""	"A good solid helmet to protect your brain. Nothing can hurt that head of yours!"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_leggings.json:/properties/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:b08ddd7f0457a09720db1e9379fe58bebfa167c1bb9c05534bda3c7667cc6ddc"	""	""	"Higher Durability"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_leggings.json:/properties/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:c1e15ff5669c35e95a24635fd4c9c63fb7100ac0714e0455d96cb61f916811c7"	""	""	"Higher Armor"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_leggings.json:/properties/2"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:2b81cd5b0166137585fede4626d22120c23777d557baa1bfbd658ba834672436"	""	""	"2 Upgrade Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_leggings.json:/properties/3"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:9a7e003270efd7a93c547087f3c6f33976d8901e8c611c35d1d4a46ead3540fd"	""	""	"3 Defense Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_leggings.json:/properties/4"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:bad15bc9643c0b300067fce46a561dac97981540cad1152777ff24b69eaa92fb"	""	""	"2 Material Traits"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_leggings.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:45f73340785b198ce290b3f98f1eca5069f58ce165fc3519ced727f33d4e68f8"	""	""	"My leg, my leg."
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_leggings.json:/text/1/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:8614b5a63bcf6fcc405c8e1cc76d561589fd4ec80692f9c4a3f967ca88fe784f"	""	""	"These pants offer high protection for all your fighting needs!"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_shield.json:/properties/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:afd0d87a8809b0466b02a0cc2244164a3f9647299195256e62cd7ed155e28a14"	""	""	"Higher Block Potential"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_shield.json:/properties/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:e3ad12afac856312676133a9ae09356908bae0ffb42b84f7a320824500ca1be0"	""	""	"Low speed while shielding"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_shield.json:/properties/2"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:2b81cd5b0166137585fede4626d22120c23777d557baa1bfbd658ba834672436"	""	""	"2 Upgrade Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_shield.json:/properties/3"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:9a7e003270efd7a93c547087f3c6f33976d8901e8c611c35d1d4a46ead3540fd"	""	""	"3 Defense Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_shield.json:/properties/4"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:bad15bc9643c0b300067fce46a561dac97981540cad1152777ff24b69eaa92fb"	""	""	"2 Material Traits"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_shield.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:7b45282362e96b5e4cccac34337f2fdeb3836b24f390c7d75ca9708fee87b50a"	""	""	"Shiny rectangle shield for shiny rectangle adventures."
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_plate_shield.json:/text/1/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:a451490c944eef318262e48d8a01160a3fcaf70e981c3285c3028b077fa2467f"	""	""	"A powerful shield for blocking the strongest of attacks. Made from casting metal or ceramics on a shield core."
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_boots.json:/properties/0"	"mantle_book_text"	"STALE_NATIVE"	"sha256:5a63064de75c299aed18e0c01a340c58b0f168965047da46d26f61cac293b07f"	""	""	"Lower Armor"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_boots.json:/properties/1"	"mantle_book_text"	"STALE_NATIVE"	"sha256:7577ae1566928fd7a53bd9ec17ad2a2520041686977620f92c6bfa37c5eef907"	""	""	"Lower Durability"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_boots.json:/properties/2"	"mantle_book_text"	"STALE_NATIVE"	"sha256:2b81cd5b0166137585fede4626d22120c23777d557baa1bfbd658ba834672436"	""	""	"2 Upgrade Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_boots.json:/properties/3"	"mantle_book_text"	"STALE_NATIVE"	"sha256:652e9b7f62c7d4e34cecfa4b5b585cb93df007add72daa829878aeeb74a24fa3"	""	""	"2 Defense Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_boots.json:/properties/4"	"mantle_book_text"	"STALE_NATIVE"	"sha256:96106035c7b48be6bccf66ea8948c1f10586e20cade6c9933e3cc9aea4416b05"	""	""	"1 Ability Slot"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_boots.json:/properties/5"	"mantle_book_text"	"STALE_NATIVE"	"sha256:bad15bc9643c0b300067fce46a561dac97981540cad1152777ff24b69eaa92fb"	""	""	"2 Material Traits"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_boots.json:/properties/6"	"mantle_book_text"	"STALE_NATIVE"	"sha256:60e1bedf9bf5bb9ef22ce020e67574f4ecdd52efd458a5216a2d82141376aac4"	""	""	"Insulated"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_boots.json:/text/0/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:2d14a19d6f43016e7f121143d4c65cd28b3d75b0f6978b922f544d8d50baaf88"	""	""	"These boots are made for walkin', and that's just what they'll do."
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_boots.json:/text/1/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:fe4b9a40af48d308e851d7b4edd3f98942c92bbcc097fb114f0ab7a796a1ea94"	""	""	"Every adventurer needs a good pair of stylish, customizable boots to start their journey"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_chestplate.json:/properties/0"	"mantle_book_text"	"STALE_NATIVE"	"sha256:5a63064de75c299aed18e0c01a340c58b0f168965047da46d26f61cac293b07f"	""	""	"Lower Armor"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_chestplate.json:/properties/1"	"mantle_book_text"	"STALE_NATIVE"	"sha256:7577ae1566928fd7a53bd9ec17ad2a2520041686977620f92c6bfa37c5eef907"	""	""	"Lower Durability"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_chestplate.json:/properties/2"	"mantle_book_text"	"STALE_NATIVE"	"sha256:2b81cd5b0166137585fede4626d22120c23777d557baa1bfbd658ba834672436"	""	""	"2 Upgrade Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_chestplate.json:/properties/3"	"mantle_book_text"	"STALE_NATIVE"	"sha256:652e9b7f62c7d4e34cecfa4b5b585cb93df007add72daa829878aeeb74a24fa3"	""	""	"2 Defense Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_chestplate.json:/properties/4"	"mantle_book_text"	"STALE_NATIVE"	"sha256:96106035c7b48be6bccf66ea8948c1f10586e20cade6c9933e3cc9aea4416b05"	""	""	"1 Ability Slot"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_chestplate.json:/properties/5"	"mantle_book_text"	"STALE_NATIVE"	"sha256:bad15bc9643c0b300067fce46a561dac97981540cad1152777ff24b69eaa92fb"	""	""	"2 Material Traits"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_chestplate.json:/properties/6"	"mantle_book_text"	"STALE_NATIVE"	"sha256:60e1bedf9bf5bb9ef22ce020e67574f4ecdd52efd458a5216a2d82141376aac4"	""	""	"Insulated"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_chestplate.json:/text/0/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:7cbaae2fd3a2d7f60049137761b61db7c748fa7f02488b4068b6dc863ea30806"	""	""	"Don't forget to tuck in the tag, don't want to walk around with it out."
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_chestplate.json:/text/1/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:4153dcd00645a995b53bc1ab9f3090823ddf90b466a92d1f3f9d33855d08d289"	""	""	"Chestplates, important to protect your important chest organs. And look mighty fine while doing so."
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_helmet.json:/properties/0"	"mantle_book_text"	"STALE_NATIVE"	"sha256:5a63064de75c299aed18e0c01a340c58b0f168965047da46d26f61cac293b07f"	""	""	"Lower Armor"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_helmet.json:/properties/1"	"mantle_book_text"	"STALE_NATIVE"	"sha256:7577ae1566928fd7a53bd9ec17ad2a2520041686977620f92c6bfa37c5eef907"	""	""	"Lower Durability"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_helmet.json:/properties/2"	"mantle_book_text"	"STALE_NATIVE"	"sha256:2b81cd5b0166137585fede4626d22120c23777d557baa1bfbd658ba834672436"	""	""	"2 Upgrade Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_helmet.json:/properties/3"	"mantle_book_text"	"STALE_NATIVE"	"sha256:652e9b7f62c7d4e34cecfa4b5b585cb93df007add72daa829878aeeb74a24fa3"	""	""	"2 Defense Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_helmet.json:/properties/4"	"mantle_book_text"	"STALE_NATIVE"	"sha256:96106035c7b48be6bccf66ea8948c1f10586e20cade6c9933e3cc9aea4416b05"	""	""	"1 Ability Slot"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_helmet.json:/properties/5"	"mantle_book_text"	"STALE_NATIVE"	"sha256:bad15bc9643c0b300067fce46a561dac97981540cad1152777ff24b69eaa92fb"	""	""	"2 Material Traits"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_helmet.json:/properties/6"	"mantle_book_text"	"STALE_NATIVE"	"sha256:60e1bedf9bf5bb9ef22ce020e67574f4ecdd52efd458a5216a2d82141376aac4"	""	""	"Insulated"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_helmet.json:/text/0/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:f2088181d71e44ae0e53355a2c51ef124d225e007b452e0661e457b048d1f41a"	""	""	"Goggles fit for a King, or Lemmings, or King Lemmings."
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_helmet.json:/text/1/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:161d0c9ae646bd7a2daafb7f9af5b6891f0faf5866ec7e060717cd83bbfc3c0a"	""	""	"A good pair of goggles provide for safer adventures, easier sight, and the makings of a King."
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_leggings.json:/properties/0"	"mantle_book_text"	"STALE_NATIVE"	"sha256:5a63064de75c299aed18e0c01a340c58b0f168965047da46d26f61cac293b07f"	""	""	"Lower Armor"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_leggings.json:/properties/1"	"mantle_book_text"	"STALE_NATIVE"	"sha256:7577ae1566928fd7a53bd9ec17ad2a2520041686977620f92c6bfa37c5eef907"	""	""	"Lower Durability"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_leggings.json:/properties/2"	"mantle_book_text"	"STALE_NATIVE"	"sha256:2b81cd5b0166137585fede4626d22120c23777d557baa1bfbd658ba834672436"	""	""	"2 Upgrade Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_leggings.json:/properties/3"	"mantle_book_text"	"STALE_NATIVE"	"sha256:652e9b7f62c7d4e34cecfa4b5b585cb93df007add72daa829878aeeb74a24fa3"	""	""	"2 Defense Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_leggings.json:/properties/4"	"mantle_book_text"	"STALE_NATIVE"	"sha256:96106035c7b48be6bccf66ea8948c1f10586e20cade6c9933e3cc9aea4416b05"	""	""	"1 Ability Slot"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_leggings.json:/properties/5"	"mantle_book_text"	"STALE_NATIVE"	"sha256:bad15bc9643c0b300067fce46a561dac97981540cad1152777ff24b69eaa92fb"	""	""	"2 Material Traits"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_leggings.json:/properties/6"	"mantle_book_text"	"STALE_NATIVE"	"sha256:60e1bedf9bf5bb9ef22ce020e67574f4ecdd52efd458a5216a2d82141376aac4"	""	""	"Insulated"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_leggings.json:/text/0/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:dcf55dbdfd13cdf63b07b81766c079d1bd4bb8cf61876cdb806c51155cc158cc"	""	""	"Honey, where are my paaaaaaaaaaaaaaaaaants?"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_leggings.json:/text/1/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:f6d9a8de12ed4886ea5ead00dd187ebff7fec5ee05368428f76083eea8a455ae"	""	""	"Going out in the world without pants on is not a very good idea, why not take a pair of pants to keep you warm, and help you travel!"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_shield.json:/properties/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:3306501429e2c42fa96aaf0d597928b64b2033ff3181d6c1e26a8bd233065727"	""	""	"Low Durability"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_shield.json:/properties/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:35d53f231308c3a96fde6a3ce3f9472f54399f2050d0a3de4e036d59cc61eea2"	""	""	"Low Block Potential"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_shield.json:/properties/2"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:846f8010b78791f9192d85e11a01904bb2c3f51a5a56b466e8552b2caa393f2e"	""	""	"High speed while shielding"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_shield.json:/properties/3"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:2b81cd5b0166137585fede4626d22120c23777d557baa1bfbd658ba834672436"	""	""	"2 Upgrade Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_shield.json:/properties/4"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:652e9b7f62c7d4e34cecfa4b5b585cb93df007add72daa829878aeeb74a24fa3"	""	""	"2 Defense Slots"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_shield.json:/properties/5"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:96106035c7b48be6bccf66ea8948c1f10586e20cade6c9933e3cc9aea4416b05"	""	""	"1 Ability Slot"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_shield.json:/properties/6"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:bad15bc9643c0b300067fce46a561dac97981540cad1152777ff24b69eaa92fb"	""	""	"2 Material Traits"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_shield.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:37a4a8c712457311b2a6103dc6aea74a022ad2d0df490d0fbee182e7491f1527"	""	""	"Unfortunately, makes a poor frisbee."
