id	source_hash	translation
mantle-book:tconstruct:encyclopedia:abilities/harvest/tconstruct_autosmelt.json:/effects/1	sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5	Требуется 1 слот для умений
mantle-book:tconstruct:encyclopedia:abilities/harvest/tconstruct_autosmelt.json:/text/0/text	sha256:7afcabe88be4595029acb7ae6523ebf046a7aa613b8cdae0ecb4a73f71c64562	Заставляет предметы, выпавшие из добытых блоков, плавиться, как в печи.
mantle-book:tconstruct:encyclopedia:abilities/harvest/tconstruct_exchanging.json:/effects/0	sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099	Максимум 1 уровень
mantle-book:tconstruct:encyclopedia:abilities/harvest/tconstruct_exchanging.json:/effects/1	sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5	Требуется 1 слот для умений
mantle-book:tconstruct:encyclopedia:abilities/harvest/tconstruct_exchanging.json:/text/0/text	sha256:969d838c839fd36b770d78fcfc1416d3a883220f3da207b3f771e35e91d0c5a5	Заменяет добытые блоки блоком, который находится во второй руке.
mantle-book:tconstruct:encyclopedia:abilities/harvest/tconstruct_silky.json:/effects/0	sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099	Максимум 1 уровень
mantle-book:tconstruct:encyclopedia:abilities/harvest/tconstruct_silky.json:/effects/1	sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5	Требуется 1 слот для умений
mantle-book:tconstruct:encyclopedia:abilities/harvest/tconstruct_silky.json:/text/0/text	sha256:d5783b81d43cb4c5fc6a424aceceea22b107ef35dbb7a11ac9ad9f67fef645cd	Добытые блоки сами выпадают вместо обычных предметов. В дополнение позволяет тесакам, мечам, косам, кинжалам стричь мобов.
mantle-book:tconstruct:encyclopedia:abilities/interact.json:/text/0/text	sha256:9936a3121ef86ead2be23475c6bb40fc02a27d724f8cff5775aab22c93fa0ced	Умения взаимодействия изменяют способ взаимодействия инструмента с блоками, сущностями и даже воздухом.
mantle-book:tconstruct:encyclopedia:abilities/interact.json:/text/1/text	sha256:2f4008536ca1b7279c658890078a43ecbdcfe929a974b0ff0c2db2d02d956bdc	Из-за своей природы они часто будут сильно конфликтовать с другими умениями взаимодействия.
mantle-book:tconstruct:encyclopedia:abilities/interact.json:/text/2/text	sha256:85365ea692fbb465ec839c60f8638dbf9d53caeb8e83bc94680e57672b6a5ff3	Многие умения взаимодействия также работают с оружием дальнего боя, которое используется для атаки, а не для взаимодействия.
mantle-book:tconstruct:encyclopedia:abilities/interact.json:/text/3/text	sha256:f298060f34975e7962588c7f87e2f6a0450b1ca14a1a0a02e817dc0eafd23191	Многие умения взаимодействия также работают на нагрудниках, но для их использования рука должна быть пустой. Их можно применять как основной, так и второй рукой.
mantle-book:tconstruct:encyclopedia:abilities/interact.json:/title	sha256:d7a5f696549b84563b52f7b05f351d269e3a08774114f91812fbfa716842dfc4	Умения взаимодействия
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_bonking.json:/effects/0	sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099	Максимум 1 уровень
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_bonking.json:/effects/1	sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5	Требуется 1 слот для умений.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_bonking.json:/text/0/text	sha256:7d0246b427e2eaf276ae1a0f3617e47a43c4649683ed5009c4c0ed2acda315d3	Зарядите и отпустите, чтобы отбросить выбранного моба, потратив 1 ед. прочности. На оружии ближнего боя также выполняет атаку с уроном 150%.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_bonking.json:/text/1/text	sha256:4c878c2a2044bd67d38c2a28507a1c1414ab283d944110fa0200801a858dc9e6	Сила эффекта равна половине произведения силы и скорости. Каждый уровень отбрасывания усиливает его на 25%, а «Мягкость» ослабляет вдвое. Также учитываются модификаторы брони цели, влияющие на отбрасывание, например «Упругость» и сопротивление отбрасыванию. «Быстрая зарядка» сокращает время зарядки.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_brushing.json:/effects/0	sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099	Максимум 1 уровень
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_brushing.json:/effects/1	sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5	Требуется 1 слот для умений.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_brushing.json:/text/0/text	sha256:5585452f474c19f01ce6c68e8ae8d594ffcfc02532437746eddb9b44933304d0	Удерживайте взаимодействие с подозрительным блоком, чтобы медленно его очистить. По завершении расходуется прочность и поддерживается AOE-чистка.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_bucketing.json:/effects/0	sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099	Максимум 1 уровень
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_bucketing.json:/effects/1	sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5	Требуется 1 слот для умений
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_bucketing.json:/text/0/text	sha256:c6f6031d34b1ce50b4e498cdb09e2f4023b996a8ed9fe03b8ec0876067b90f64	Позволяет инструменту забирать жидкости при обычном использовании и размещать их при использовании в приседе. Также увеличивает ёмкость резервуара инструмента на 1000 мБ.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_bucketing.json:/text/1/text	sha256:490eb5220bc25ca861433eb006dd1c2abc3a67dc04a6e437f6fc732177c0694e	Инструменты с ковшом имеют возможность заливания и выливания жидкости, путём взаимодействия с блоками жидкостных резервуаров.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_drill_attack.json:/effects/0	sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099	Максимум 1 уровень
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_drill_attack.json:/effects/1	sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5	Требуется 1 слот для умений.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_drill_attack.json:/effects/2	sha256:fc4c56efe51771c8dc060d3c13dab613a6c0ff179c6ca2ec03bc1bd154e36c5c	Требуется «Пружинистость», «Подбрасывание» или «Крюк».
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_drill_attack.json:/text/0/text	sha256:5ccd025c46cf4eec449ddb75411fca45480fecb14131af9982dc88fa5b34c646	Удар моба в течение первой секунды после применения способности движения, такой как прыжок, бросок или захват, приведет к тому, что он будет атакован основным оружием в руке.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_firestarter.json:/effects/0	sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099	Максимум 1 уровень
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_firestarter.json:/effects/1	sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5	Требуется 1 слот для умений
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_firestarter.json:/text/0/text	sha256:e2a8f7ae49213060f669722f42201c13abf9df6972021e19475c9e221da99e41	Позволяет инструменту разводить огонь при использовании, расходуя 1 прочность.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_flinging.json:/effects/0	sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099	Максимум 1 уровень
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_flinging.json:/effects/1	sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5	Требуется 1 слот для умений.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_flinging.json:/text/0/text	sha256:1589701a96270a689efadb37aa9edd5bc1afe7942147b7887b3889a72930ed4f	Зарядите и отпустите, чтобы оттолкнуться от выбранного блока, потратив 1 ед. прочности.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_flinging.json:/text/1/text	sha256:31347dc726b4941f2efe18e15cc9e321f5605bbd2f45c96c32f8d84eccca4754	Сила эффекта равна половине произведения силы и скорости. Каждый уровень отбрасывания усиливает её на 25%, а «Мягкость» ослабляет вдвое. Также учитываются модификаторы брони, влияющие на отбрасывание, например «Упругость» и сопротивление отбрасыванию. «Быстрая зарядка» сокращает время зарядки.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_glowing.json:/effects/0	sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099	Максимум 1 уровень
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_glowing.json:/effects/1	sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5	Требуется 1 слот для умений.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_glowing.json:/text/0/text	sha256:a42d1172ba6db8b6c522976352c68efaa514fc8721676851a0acf9793dc6dc84	Заставляет сторону целевого блока светиться, излучая свет. Установка свечения потребляет 5 единиц прочности.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_glowing.json:/text/1/text	sha256:1608570e5c0d05b64a8f05454b64707be3acdd3d1afbda035494b95f6e5ca6a2	На луках блоки, на которые направлена ​​стрела, также будут светиться, поглощая при этом стрелу.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_pathing.json:/effects/0	sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099	Максимум 1 уровень
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_pathing.json:/effects/1	sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5	Требуется 1 слот для умений.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_pathing.json:/text/0/text	sha256:03999f0dd3622d7a4c50ff3634a70bb0782a98c916bc6e6c2811f6479cb964dd	Позволяет инструменту прокладывать тропы, как киркотесло или землекоп. Для прокладки троп используется обычная область добычи инструмента.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_pathing.json:/text/1/text	sha256:ca4f44b1934bc535b71bb66d0fbbb3d3518ab2a805020a02826c1f1c805d97fa	Срабатывает раньше встроенного в инструмент снятия коры или вспахивания, если оно есть.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_slurping.json:/effects/0	sha256:153fd3c7c2ab115cb98c40d29ef2ec591051eaae0b4f67ac4a27ca8be6f37e67	Нет максимального уровня
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_slurping.json:/effects/1	sha256:224c33723654475a5ea88c65031ecb693aea802e4d7a959d58b23fa14a7ef3cc	Требуется 1 слот для умений на каждый уровень.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_slurping.json:/effects/2	sha256:b860e7f88e087af685df67ecc86a1ed49b463830ebb31ee87e25119fd9071689	Заполняется при использовании инструмента на резервуаре с жидкостью.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_slurping.json:/text/0/text	sha256:27f3a98daa69659370a65b27023f3aae1305c51388bc135d051d39cb868cd5fd	Позволяет пить жидкость, содержащуюся в инструменте, для выполнения эффектов, таких как поджог, снятие статусных эффектов или восстановление голода.
mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_slurping.json:/text/1/text	sha256:7d808c4ce548cf34af2b79b5e3ec1a574f1fc839a442a315899e39acfbf1da8f	При более высоких уровнях расходуется больше жидкости для достижения более сильного эффекта.
