id	source_hash	translation
ie-manual:immersiveengineering:redstone_wire.txt:line:8	sha256:b5d044764cace4632f9cab33d0bf67bc0e56bd73880046fb49619b6e8ecd73eb	§lРезервуар: §rСм. подробности в <link;tank;разделе руководства>
ie-manual:immersiveengineering:redstone_wire.txt:line:9	sha256:49eebea0cf5a77d44bf13c9b6fafee5a1fee17c97a3c1b357fcbc06a274e2b90	§lБункер: §rСм. подробности в <link;silo;разделе руководства>
ie-manual:immersiveengineering:refinery.txt:line:0	sha256:b4debaf8a83c285a03675abad67aa113d04e3f30e946be274e4a1108354f1259	Очиститель
ie-manual:immersiveengineering:refinery.txt:line:1	sha256:7e0a921dce7d73e9ecda9034eeda461eeef46807314be1097e98854a83bfebcc	Смешивание жидкостей!
ie-manual:immersiveengineering:refinery.txt:line:2	sha256:d1d94bdc1f7d64e783301861ac820b83d360637782e59c3391be5cb4509af2a7	<&multiblock>Очиститель — сложный мультиблок, который перерабатывает одну или две жидкости в другую. Чаще всего его используют для производства биодизеля.
ie-manual:immersiveengineering:refinery.txt:line:3	sha256:fcb76125d4862fad5e9f31a5bf4fcaf3833a19109b4ab63c3901db51cade4873	Чтобы сформировать конструкцию, нажмите ПКМ по тяжёлому инженерному блоку в среднем слое.
ie-manual:immersiveengineering:refinery.txt:line:4	sha256:435ad0707d288188e25175e3a6648cc901eebb19e582c46a9224c8d7db63854d	Жидкости вводятся через два порта по обе стороны блока и выводятся через порт, отмеченный оранжевым цветом, на передней стороне. Также возможно использование ведер для взаимодействия с резервуарами нефтеперерабатывающего завода.
ie-manual:immersiveengineering:refinery.txt:line:5	sha256:33aaae57bd8eb58fa71ca89ea9de9959539de02c9fa03dc9b9fb426a934d0566	Подача сигнала красного камня на панель управления спереди остановит процесс работы машины. Это поведение можно изменить с помощью отвертки инженера.
ie-manual:immersiveengineering:refinery.txt:line:6	sha256:a6a906ed71da42ed225ed77dad6979b373f2714473fafd0ec059f61413c579db	<&diesel>Большинство процессов нефтепереработки требуют добавления катализатора для обеспечения реакции. Этот катализатор не расходуется, но без него процесс не пойдет.
ie-manual:immersiveengineering:refinery.txt:line:7	sha256:671bbdb0d791c59e3907e837448c3ac1601c7df421eb53e3cc4a747eeb6c5725	<br>Чтобы получить §lбиодизель§r, смешайте равные части <link;squeezer;растительного масла;start> и <link;fermenter;этанола;start>, используя <link;chemicals;нитратную пыль> как катализатор.
ie-manual:immersiveengineering:revolver.txt:line:0	sha256:b015d3ddeff42d858d06bfc28ab994f070479ba167c7f26d00f16decc9331a16	Револьвер
ie-manual:immersiveengineering:revolver.txt:line:1	sha256:170af624eac879a5fe5d15a57c198e9d2f34590b52d04f8955b084710dc2db70	Разыскивается: живой или мертвый
ie-manual:immersiveengineering:revolver.txt:line:10	sha256:f3ed60d35ec9507d2e57e712715bf8297cbf26e664e44ffcd969d9bb0046ab4a	<&scope>§2Прецизионный прицел§r позволяет приближать объект с помощью револьвера. Используйте §l<keybind;key.immersiveengineering.railgunZoom>§r для использования прицела и прокручивайте колесо мыши для переключения между уровнями увеличения.
ie-manual:immersiveengineering:revolver.txt:line:11	sha256:3bf5a9230b55676c2468f29443168cf33ec9dfef8efc83b471785c662f02ec69	<&bayonet>§2Штык§r позволяет использовать револьвер в ближнем бою и наносить им такой же урон, как железным мечом.<np>
ie-manual:immersiveengineering:revolver.txt:line:12	sha256:ae7f214f6abc4ed39ac0979cdbf7a7b99b1986287ec0112cf28e04ad4e243bc2	<&extmag>§2Увеличенный магазин§r вмещает ещё 6 патронов. Быстрозарядник не перезаряжает этот магазин.<np>
ie-manual:immersiveengineering:revolver.txt:line:13	sha256:373be7098f86d5f1182967d17da30f33be6c9ba8077f92d9110054be78007317	<&tubes>§2Усиливающие электронные лампы§r придают выпущенным снарядам электрический заряд. Он сохраняется до попадания в цель (не спрашивайте как), после чего передаётся ей. Цель на мгновение оглушается, а её энергооборудование немного разряжается.
ie-manual:immersiveengineering:revolver.txt:line:2	sha256:191a537d1d4b332278e02d343a6fddd8329e1162345f317726462bae6f602a13	<&recipe>Револьвер — элегантное оружие более цивилизованной эпохи и достижение точной механики. Впрочем, «точной» лишь относительно: оружие рассчитано на 12-й калибр.
ie-manual:immersiveengineering:revolver.txt:line:3	sha256:49a3035b9b675b88094c79f807cd056b05ce1e8caad97e480f728d968f6cfb9a	Как и шахтёрский бур, револьвер можно улучшать в <link;workbench;верстаке инженера>, как описано на последних страницах.
ie-manual:immersiveengineering:revolver.txt:line:5	sha256:0f6c5a4400222af83d0f4449f8ab5ffdd5169a0670c9ace2e3d8a30d8e456913	Обратите внимание, что стрельба из револьвера довольно шумная и привлекает внимание враждебных мобов в этом районе!
ie-manual:immersiveengineering:revolver.txt:line:7	sha256:a76c009674b9b2e26987e6d6aee9b618ecec556c21a5b0c3f2759d719fa9f3a7	Револьвер принимает разные <link;bullets;типы боеприпасов;>. Чтобы зарядить его, нажмите ПКМ по оружию, удерживая Shift, а затем поместите патроны в слоты.<np>
ie-manual:immersiveengineering:revolver.txt:line:8	sha256:0717edff40c2b660b015b5eaf28c023194e9648ba40228b949760b9dd4a8b4a1	<&speedloader>Заряженный быстрозарядник из инвентаря автоматически перезарядит револьвер после последнего выстрела.
ie-manual:immersiveengineering:sawmill.txt:line:0	sha256:122a0693c622c4fe9fcb05228961912d053f7cb66e3ffad513b624e44926a498	Лесопилка
ie-manual:immersiveengineering:sawmill.txt:line:1	sha256:a03b221c6c6eae7122ca51695d456d5222e524889136394944b2f9763b483615	???
ie-manual:immersiveengineering:sawmill.txt:line:10	sha256:b0f00de77d6a34eeedd86b35f3ecfc71998bc6e9f6da5d4baebc1392de9ae677	Брёвна, пропущенные через машину без пильного полотна, превращаются в §2обтёсанные брёвна§r и не распиливаются на доски. Это намного быстрее, чем снимать кору вручную.
ie-manual:immersiveengineering:sawmill.txt:line:12	sha256:37303b11c53982e17eab2632e025d9764dd9a2ad63084b5749c6cefd214f4384	Пильное полотно изнашивается во время работы, поэтому со временем его придётся заменить.
ie-manual:immersiveengineering:sawmill.txt:line:2	sha256:eab8b7a4d061cd82baaab65a2f56ffc94f29789c477b663324bdb1fe1db0cdd1	Лесопилка — это агрегат, который распиливает деревянные бревна на аккуратно сложенные доски. Машина работает в два этапа: сначала снимается кора с бревна, а затем с помощью <link;buzzsaw;пильного полотна> распиливается зачищенное бревно на части.<np>
ie-manual:immersiveengineering:sawmill.txt:line:3	sha256:7339a2a248308339caa4457bd8e0808084cca1e9e9cc1f07cd4775685064c581	<&sawdust>На обоих этапах процесса образуются §2опилки§r, которые собираются и выводятся через порт в передней части машины. Эти опилки впоследствии можно будет переработать в бумагу.<np>
ie-manual:immersiveengineering:sawmill.txt:line:4	sha256:31891af28f208fa38553499048718fae4d608ef86e3c91a3581876ad450ec0b0	Соберите машину, как показано на первой странице, и примените §2молот инженера§r к центральному блоку листового металла.
ie-manual:immersiveengineering:sawmill.txt:line:5	sha256:fb5d116c76b0dccbe5a34dbe012deee256017504ec28d51e2cbf7301c1a1d8d0	Подача сигнала красного камня на панель управления спереди остановит машину. Это поведение можно изменить с помощью §2Инженерной отвертки§r.
ie-manual:immersiveengineering:sawmill.txt:line:7	sha256:94fafeb779981bf9bebc9272f93143c8a0d550bbd9b6a0e0e94bdc7062d603c4	Попытка снять пильное полотно во время работы может привести к травме. Чтобы убедиться, что машина не работает, отключите ее с помощью красного камня, пока машина пуста. <np>
ie-manual:immersiveengineering:sawmill.txt:line:8	sha256:940eba33b46a3bcdf961e58e3843bd4258e1b291fe9dd5983a91870fbc577339	Для работы изготовьте <link;buzzsaw;пильное полотно> и вставьте его в задний слот нажатием ПКМ. Чтобы вынуть полотно, нажмите ПКМ, удерживая Shift.
ie-manual:immersiveengineering:shader.txt:line:0	sha256:ce323f074444c4ff85aa325df7057edcc8770845b02299bfa55be44e738eafcd	Шейдеры
ie-manual:immersiveengineering:shader.txt:line:1	sha256:4177147fe65b026cc5fb90d400cb78fed5113d4050b777fb2dfe918fb3d194b8	Синий! Нет, желтый!
ie-manual:immersiveengineering:shader.txt:line:2	sha256:1c1e1ea6c7449728986e19eeef6bd61646735d536f7bf6f128dfc325ba394746	Шейдеры можно найти в мире или купить у жителей. Сами по себе они бесполезны, но меняют внешний вид <link;revolver;револьверов>, <link;mining_drill;буров>, <link;chemthrower;химических метателей>, <link;shield;тяжёлых пластинчатых щитов>, <link;railgun;рейлганов> и, возможно, других предметов. Поместите предмет в <link;workbench;верстак инженера> и установите шейдер в нужный слот.
ie-manual:immersiveengineering:shader.txt:line:3	sha256:fc5dc778b9742a641b62b126bf74ce86564d1399505374c898c9156b0fb73f1e	Вы также можете применить их к вагонетке, баннеру или <link;balloon;Воздушному шару>, щелкнув по ним ПКМ!
ie-manual:immersiveengineering:shader.txt:line:5	sha256:8be1fd882cef6dd3f32097d3110fa6581684b69a290f41580cfbce5d2bb6e038	Для получения полного списка всех доступных шейдеров, их внешнего вида, ссылок и более подробной информации, <link;shader_list;нажмите здесь>.<np>
ie-manual:immersiveengineering:shader.txt:line:6	sha256:2af6be0526c2c4aee6b5f28eef8ca28511dccdf5e7a7ff0ebcdc90ff8dedbf5a	<&grab_bag>Мешок с шейдером содержит случайный шейдер. Его можно найти в ящиках, купить у жителей или получить с босса. Редкость шейдера не ниже редкости мешка. При открытии чаще выпадает шейдер, которого у вас ещё нет.
ie-manual:immersiveengineering:shader.txt:line:7	sha256:700ad8c5b8b6e0b06e2642317ec3789e66bc973ff5727cad8a0d19257d18e759	Мешок с шейдером можно превратить в два мешка уровнем ниже. Редкие шейдеры будут попадаться реже, зато попыток станет больше.
ie-manual:immersiveengineering:shield.txt:line:0	sha256:efab842eb370492f79eafd0b308ed15a33dc73663a606bfe98170576c3770aec	Тяжёлый пластинчатый щит
ie-manual:immersiveengineering:shield.txt:line:1	sha256:88920423720cb0bed81bba37e51a112d44c181e54220d80772a4d5134e54fe54	Фаланга одного человека
ie-manual:immersiveengineering:shield.txt:line:2	sha256:dd67801538aeec073f50a2ae306fbba81df27af3c3edc5a34096c17523fc260e	<&recipe>Тяжёлый пластинчатый щит — прямое улучшение обычного деревянного щита. Он так же блокирует большую часть урона спереди, но намного прочнее и поддерживает улучшения.<np>
ie-manual:immersiveengineering:shield.txt:line:3	sha256:59c80f443a56efc976271e79af45d2ea6c607a0fcd579ce1732e4b62794030e0	<&flashbulb>Улучшение §2Лампа-вспышка§r добавляет яркую лампочку и экран-отражатель на щит. При атаке устройство излучает яркую, ослепляющую вспышку, дезориентирующую всех, кто находится перед игроком.<np>
ie-manual:immersiveengineering:shield.txt:line:4	sha256:ece98491e40365fb0cf6f7d1074cef7fec33ab60ede78fcd0db3cf70b8544e8a	<&electric>§2Шоковые излучатели§r позволяют отвечать на атаки. При попадании по щиту они бьют нападающего током и наносят небольшой урон. Кроме того, снаряды не просто останавливаются, а испаряются.<np>
ie-manual:immersiveengineering:shield.txt:line:5	sha256:01685ce4d0df5fff8e68906ca5d1f343d9f5d4963c892b11cdbef2133b3f6d56	<&magnetic>§2Магнитная перчатка§r помогает быстро достать щит при опасности. С этим улучшением дважды нажмите §l<keybind;key.immersiveengineering.magnetEquip>§r, чтобы переместить щит из инвентаря во вторую руку.
ie-manual:immersiveengineering:silo.txt:line:0	sha256:d16c3275b35f9f39756bb6bcb34b7c679cc866fccb47908aaed887c88d483d49	Бункер
ie-manual:immersiveengineering:silo.txt:line:1	sha256:677dabc40c7abd01b3b2fa8c1d04baf8a39d55c15cb7ab96514b6848ef75b9e5	Полный до краёв!
ie-manual:immersiveengineering:silo.txt:line:2	sha256:5fa6b9ee5b5ad699b18de38d65b577b2dc1396792fdf0d8101e1ddcaa2c29597	В бункере помещается множество предметов одного типа, поэтому он отлично подходит для массового хранения семян, шлака или булыжника. Вместимость — 41472 предмета, как у 24 сундуков.
ie-manual:immersiveengineering:silo.txt:line:3	sha256:1ab3b232412b6b8ddd970f769132eb84ddc30765f39f7e1293ce3282b32f6a86	Предметы необходимо подавать сверху, а извлекать снизу. Подача сигнала редстоуна на нижний блок снизу сделает извлечение предметов автоматическим.
ie-manual:immersiveengineering:silo.txt:line:4	sha256:b8790653e239501ab3c032a235e7179806f7496b91845e4e19f592206eeafd4b	Компаратор на нижнем центральном блоке выдаёт сигнал, пропорциональный заполнению бункера. Если установить компаратор на один из 6 верхних слоёв, порог будет зависеть от его высоты. Например, компаратор на третьем слое не выдаёт сигнал, пока бункер не заполнен на 2/6, а при заполнении наполовину или больше сила сигнала равна 15.
ie-manual:immersiveengineering:skyhook.txt:line:0	sha256:d45c6c5f4654daa22d342bbebc3862bdb1cd19967b164ef48a53862bb682e080	Небесный крюк инженера
ie-manual:immersiveengineering:skyhook.txt:line:1	sha256:fcf38efc2dd67b4eb55f6c54aae3f47ebf3b38789d18b4696c18837bf4cdc67d	Букер, лови!
ie-manual:immersiveengineering:skyhook.txt:line:2	sha256:ffded04764e01c6199488b18d52f5dff77c51672e4b151fd4682c4a21740c389	Небесный крюк инженера — моторизованный захват, который цепляется за провода, пеньковые канаты и стальные тросы.
ie-manual:immersiveengineering:skyhook.txt:line:3	sha256:b0fc95c495863abab0fc28c8da7013d7f4e52086e0ee726aec9d9ab430171e2f	С его помощью инженер быстро проедет вдоль линии электропередачи между подстанциями и другими объектами. Находясь рядом с проводом, удерживайте ПКМ, чтобы зацепиться.
ie-manual:immersiveengineering:skyhook.txt:line:4	sha256:c7efbed8f0bff576c9761b876c185c7ba1589ce860301bd3a6fc1d67a56e5d3e	Во время движения кнопку можно отпустить, но если убрать крюк из руки или нажать Shift, вы отсоединитесь.
ie-manual:immersiveengineering:skyhook.txt:line:6	sha256:0786f3f32c1744e9edf5c722f6b235236613bf10478f67e96a6265ee5858ca01	По наклонённым вниз проводам достаточно быстро перемещает сила тяжести, а для подъёма по проводам используйте обычные клавиши движения.
ie-manual:immersiveengineering:skyhook.txt:line:7	sha256:6e5b92f2c294cd749620dddce81e4406002a31156a147636f3a2846a75d72e99	Когда Небесный крюк инженера достигнет перекрестка, он продолжит движение как можно ближе к направлению, в которое смотрит игрок.
ie-manual:immersiveengineering:slag.txt:line:0	sha256:b19f4328514409d60cf5b94711d8214c196fe10480c35348e5f3abaa5bf334f9	Переработка шлака
ie-manual:immersiveengineering:slag.txt:line:1	sha256:e5e2ae3fc334f9264c30a9e09eadb2595a21a1a4ac89d7f63646f60eda7e023d	Ноль отходов!
ie-manual:immersiveengineering:slag.txt:line:11	sha256:a3ee0aa6c981fa0e0505597974bb0e5bfc33b06e66db66b8f11303732df3e639	Из шлаковых кирпичей можно формовать лестницы, плиты и стены, имеющие небольшой подоконник из обожженного кирпича на самом верхнем слое.
ie-manual:immersiveengineering:slag.txt:line:2	sha256:2d7d8364830a11d29c134ac6bc0d543d8be7af910cdda99d04b1c6a709e94a13	Хотя шлак считается отходом <link;crude_blast_furnace;доменной печи>, его свойства позволяют использовать его повторно несколькими способами. Специальное использование подробно описано на следующих страницах.
ie-manual:immersiveengineering:slag.txt:line:4	sha256:82963eab0e5fc688208bc28ad544157c90c5bfc255e0eecab7fe2e500ca78fb5	Из шлака можно изготавливать различные строительные блоки, включая две трети <link;concrete;бетонной смеси> и стекло. Кроме того, благодаря своему минеральному составу шлак можно использовать для создания <link;chemicals;промышленных удобрений;fertilizer>
ie-manual:immersiveengineering:slag.txt:line:5	sha256:621beae456861cad179e941b85e5a0c038d420953afa9888b175ac9d128b8135	<&slag_gravel>§2Шлаковый гравий§r — это шлак, переработанный в <link;crusher;Дробилке> до грубой зернистости. Он ведет себя так же, как и любой другой гравий, и его можно измельчить в песок.
ie-manual:immersiveengineering:slag.txt:line:7	sha256:e4f03c098d35ece536a9d131b9221e7b19be57c1828057d516cc9b5dd26a5bd8	Кроме того, шлаковый гравий содержит ценные питательные вещества для водной флоры. Любые водные растения, посаженные на этом участке (например, ламинария), имеют тенденцию расти быстрее, чем на других блоках.
ie-manual:immersiveengineering:slag.txt:line:8	sha256:d9b607d39410a04c6797d91d5d9e7dfa40a504189c6994f1bc296d6a9c051fff	<&slag_glass>При плавлении шлака в обычной печи, а не его дроблении, он превращается в §2шлаковое стекло§r, твердый полупрозрачный материал. Он уменьшает силу проходящего через него света и может использоваться в качестве изолятора в <link;wiring;высоковольтных реле;connector_recipes>.
ie-manual:immersiveengineering:slag.txt:line:9	sha256:09402186bddc16d3b4650196066df1d22474bcc93d9998f403efae7674c4e082	<&slag_bricks>§2Шлаковые кирпичи§r — это шлаковые кирпичи, которым в результате обработки или резки камня придают стеклянный вид. Благодаря своей остеклованной конструкции шлаковые кирпичи имеют более высокую плотность и прочность, чем обычные глиняные кирпичи, и легче выдерживают взрывы.
ie-manual:immersiveengineering:squeezer.txt:line:0	sha256:659935e759b67a1adfe56683abde845c9ec2860b7862d909bfbc62d8bf06caf2	Соковыжималка
ie-manual:immersiveengineering:squeezer.txt:line:1	sha256:4343c97bb5498031176620b080cb63f5cb06dfed7667f0cb9d6bbf1fa54b2054	Актуальные вопросы
ie-manual:immersiveengineering:squeezer.txt:line:2	sha256:f94db3a8024a693f0f1a2215cecc440acac4b35f2c09496c8eba5eae67193171	Соковыжималка — мультиблочная конструкция, которая большим поршнем выжимает сок или масло из органических материалов. Соберите её, как показано выше, и примените молот инженера к центральной деревянной бочке со стороны инженерных блоков.
ie-manual:immersiveengineering:squeezer.txt:line:3	sha256:cc6f953b637eebc5848d308e21481cd9849cf45a67be0f74143edabee5551418	Предметы можно подавать в Соковыжималку через два люка сзади, отмеченные синими точками. Люк с оранжевой точкой служит для извлечения предметов, а блок под ним - для извлечения жидкостей.
ie-manual:immersiveengineering:squeezer.txt:line:4	sha256:33aaae57bd8eb58fa71ca89ea9de9959539de02c9fa03dc9b9fb426a934d0566	Подача сигнала редстоуна на переднюю панель управления - остановит работу машины, это поведение можно изменить с помощью Отвёртки инженера.
ie-manual:immersiveengineering:squeezer.txt:line:5	sha256:cb9521a2349fe523f235a058d4fa8f15728213e9726e30f16ce98a7b3884a240	<np>Ниже перечислены предметы, из которых можно выжать растительное масло, и получаемый объём.<&list>
ie-manual:immersiveengineering:tank.txt:line:0	sha256:c0b21fb164deefc90926e559b64753c1c9ed1d14b09f3b8f283e8fe5df4cf2c4	Жидкостный резервуар
ie-manual:immersiveengineering:tank.txt:line:1	sha256:677dabc40c7abd01b3b2fa8c1d04baf8a39d55c15cb7ab96514b6848ef75b9e5	Полный до краёв!
ie-manual:immersiveengineering:tank.txt:line:2	sha256:f140793503cb44d6ed132c8479c1598cbc7a7a13847394447958dddfaf543b32	Резервуар — мультиблок для хранения до 512 вёдер любой жидкости. Подавайте жидкость через верхний или нижний блок, а извлекайте только через нижний центральный. Сигнал редстоуна на нижнем центральном блоке включает автоматический вывод; установленный там компаратор выдаёт сигнал, пропорциональный заполнению. Если поставить компаратор на один из 4 верхних слоёв, порог будет зависеть от его высоты. Например, компаратор на втором слое не выдаёт сигнал, пока резервуар не заполнен на 1/4, а при заполнении наполовину или больше сила сигнала равна 15.
ie-manual:immersiveengineering:tesla_coil.txt:line:0	sha256:2594cb66ed079c876ad085622b167b2f74d18bd49459e219e4937c4786e0b682	Катушка Теслы
ie-manual:immersiveengineering:tesla_coil.txt:line:1	sha256:87da41cbbd78e3bea71b2af9a6cbae52e2e92b4f99b02814f102e2d16e9cd1c2	Вот и дошли до 11
ie-manual:immersiveengineering:tesla_coil.txt:line:2	sha256:b97c6ddf9872d4b3cb2b0817323ba848c9d969f517b9d3133610eb6619a0bc18	<&tesla_coil_recipe> Катушка Теслы возникла как концепция беспроводной передачи энергии. Однако из-за потенциально высокого уровня потерь и довольно интересного свойства поджаривать каждое живое существо в радиусе 6 метров она быстро превратилась в мечту инженеров о защите дома.<np>
ie-manual:immersiveengineering:tesla_coil.txt:line:3	sha256:af97466618b6b03904cb1d51611d67520856876e8602e9cc81b9f3fda812adfd	Затраты на обслуживание этой машины высоки: стандартное значение в 256 Flux при пассивном потреблении, плюс дополнительные 512 каждый раз, когда она наносит урон.
ie-manual:immersiveengineering:tesla_coil.txt:line:4	sha256:056cec7b83f987e6085c33d774a608c5cc3f0c1fbcb398f527b77e05ee4e8c88	Катушка отключена, если на неё не поступает сигнал редстоуна. Нажмите ПКМ отвёрткой, чтобы изменить это поведение.
ie-manual:immersiveengineering:tesla_coil.txt:line:5	sha256:cb2d6ee650f0ce780d30fcd80588a58d3b842464e7ba8600cab9e39ef98b2072	Помимо урона, удары током также накладывают отрицательный эффект «Оглушение», не позволяющий существам телепортироваться.
ie-manual:immersiveengineering:tesla_coil.txt:line:6	sha256:06b49146ce53383a4bb2b435385761a1ba7b68d5629b207aaa37ef28415f71bf	Нажмите SHIFT+ПКМ, чтобы переключить катушку между режимами высокой и низкой мощности. Для обеспечения безопасности катушка должна быть отключена. По умолчанию она находится в режиме высокой мощности. Когда катушка находится в режиме пониженного энергопотребления, она будет использовать вдвое меньше энергии, а также уменьшит радиус в 2 раза.<np>
ie-manual:immersiveengineering:tesla_coil.txt:line:7	sha256:2490ba64b4cc27c262e7bedb939f2ac57340a444d30abee091f6375d35d7f58a	<&faraday_recipes>Полный костюм Фарадея защищает от катушки в режиме низкой мощности, хотя молния всё равно будет попадать в вас. Он также защищает от неизолированных проводов. В режиме высокой мощности катушка применяет более смертоносный разряд, который плавит костюм, увеличивает получаемый урон и повреждает саму броню.<np>
ie-manual:immersiveengineering:tesla_coil.txt:line:8	sha256:8b5c05bbd829c740ab48f2d8bc6bc0d6ba4966072fa97cb47f820477a691d5ba	<&tube_recipes>Люминесцентные лампы светятся в сильном высокочастотном электрическом поле. Его создаёт любая катушка Теслы, поэтому лампа рядом с активной катушкой начинает светиться. Дальность примерно в 1,5 раза больше радиуса поражения молнией. Лампы можно красить в верстаке инженера и поворачивать ПКМ молотом инженера при зажатом Shift. Чтобы забрать лампу, нажмите по ней ПКМ пустой рукой, удерживая Shift.
ie-manual:immersiveengineering:thermoelectric.txt:line:0	sha256:7e881f7d048e1dfbf5672d11ec21a80a21c7a5c3ca7f9f38c1f013929ab0f24b	Термоэлектрический генератор
ie-manual:immersiveengineering:thermoelectric.txt:line:1	sha256:368ea9ec2a438d56fb2718f2ddb3436661d85c315d79ce7b810912f8d7bb24e8	Горячо и холодно
ie-manual:immersiveengineering:thermoelectric.txt:line:2	sha256:8a7416ab16f1bc75d574ca5230364df6837b347496342d3bd76d8d1a89c8c98e	<&recipe>Термоэлектрический генератор вырабатывает энергию без механических деталей, используя разницу температур двух источников.
ie-manual:immersiveengineering:thermoelectric.txt:line:3	sha256:7224a1c3ed7f0fac70d0813caf9b440a63babac56cab14b01238482869270b0e	Размещение горячей жидкости на одной стороне и более холодной жидкости на противоположной стороне генерирует энергию, основанную на разнице между двумя температурами.
ie-manual:immersiveengineering:thermoelectric.txt:line:4	sha256:679141f8d6c22a4be85996000e5df127f4a3dd1bc03b304437b0ff5815a3567a	<&values>Список ниже содержит другие, не текучие блоки, которые можно использовать в качестве источников температуры.
ie-manual:immersiveengineering:toolbox.txt:line:0	sha256:f878aa0ba9c5d60d76e427a3810e7f55c048971f1d1190b00ed23cfcefd7d28d	Набор инструментов инженера
ie-manual:immersiveengineering:toolbox.txt:line:1	sha256:c8a457c851630f1ba3dafeefe64ee855e3b1a52b190bf0aea437559d6e0ece98	Сумочка инженера
ie-manual:immersiveengineering:toolbox.txt:line:2	sha256:86e6fe43cc697178a3677454e47083ea37033da0386a5c4aa98136c14d7fd451	Набор инструментов — простой переносной контейнер со всем необходимым инженеру. Наведите курсор на слот, чтобы узнать, какие предметы он принимает.
ie-manual:immersiveengineering:toolbox.txt:line:3	sha256:e64f4763b976e9889e3dab8f4ea0b9c6ef0a8bf969bc4b5f4b6d0f75aef18fdf	«Еда» и «Что угодно» говорят сами за себя. В слоты «Проводка» помещаются катушки, разъёмы и похожие предметы, а в «Инструменты» — любые инструменты IE, а также кирки, лопаты и топоры. Чтобы поставить ящик как блок, нажмите ПКМ, удерживая Shift. Установленный ящик открывается по ПКМ. Повторное нажатие ПКМ с зажатым Shift позволяет забрать его.
ie-manual:immersiveengineering:treated_wood.txt:line:0	sha256:119684b30f4e0ab4d99352e3e1755b0f4519a334b457f45b5abf8131118b3b31	Обработанная древесина
ie-manual:immersiveengineering:treated_wood.txt:line:1	sha256:84159d895f6ca854182de477b5ac045dce1f9c33bed182d0904fb191500d22b8	Высокая прочность
ie-manual:immersiveengineering:treated_wood.txt:line:2	sha256:63c72f1095567e52c864f9ee0ad1945f8757e5cfbe870e32dbb5dd1a6dc96af3	<&treated_wood>Обработанная древесина — обычные доски, пропитанные <link;cokeoven;креозотовым маслом;outputs>. Несмотря на простоту, это один из важнейших материалов Immersive Engineering, поэтому готовьтесь делать его в больших количествах.<np>
ie-manual:immersiveengineering:treated_wood.txt:line:4	sha256:96c88525a6a3c036ce97dd5e5ad35d4073ca27ded530c089f8d6442c592d576a	<&posts>Столбы из обработанной древесины служат отличными опорами для проводных разъёмов. Их высота — 4 блока, поэтому для установки нужно достаточно свободного места.
ie-manual:immersiveengineering:treated_wood.txt:line:5	sha256:0c1cc36434e3b78e69250146480428654af1b9fcc8560fec87963b23075dba40	Примените молот к боковой грани верхнего блока, чтобы прикрепить к столбу кронштейн.
ie-manual:immersiveengineering:treated_wood.txt:line:6	sha256:e4690c5ffc5a327672433a328e0c9387a2a860941696623c950ad699963b2dd5	Вы также можете разместить <link;wiring;трансформаторы;transformer_recipes> на столбе, что сделает его менее заметным.
ie-manual:immersiveengineering:treated_wood.txt:line:7	sha256:a3446cc68cbc2a631eb24538dcc619717bc6560ef059e84b1459a3cbb78e38c6	Если разместить блоки под выступами деревянного столба, они перевернутся. <np>
ie-manual:immersiveengineering:treated_wood.txt:line:8	sha256:2fce377cfb0eb7dbd2628f8563e809afbdb668bdd7c5b2f880367873c22d52f9	<&wallmount>Обработанную древесину также можно использовать для изготовления §2Настенных креплений§r, которые могут быть очень полезны для визуально привлекательного крепления разъемов без использования стоек.
ie-manual:immersiveengineering:turntable.txt:line:0	sha256:0ff34da51d01796db54f5da6c324cb09238e35e2efade7b164e0b70133799f18	Поворотный стол
ie-manual:immersiveengineering:turntable.txt:line:1	sha256:3f9d9729f1889ea9321b03ee8766e608a47f131a430a8282f28b26d74936578c	Не могу угнаться
ie-manual:immersiveengineering:turntable.txt:line:2	sha256:eb6ca242f41e5a53fd8ae573cca1cd72612a20887e7b8dd2d980dc18a900025c	<&recipe>Поворотный стол будет вращать блоки, поставленные напротив него.
ie-manual:immersiveengineering:turntable.txt:line:3	sha256:c4b79203e7fb63b4617cb56d5b099a756e22bf9bc0e715f39b2b98a2e076dcb7	Удерживая Молот инженера, глядя на одну из сторон машины, вы видите её вращающую сторону и направление поворота, связанное с целевой стороной.
ie-manual:immersiveengineering:turntable.txt:line:4	sha256:c30a99c420144c4c533c416697424bf66b1c7a8185299b3d381de6323479912f	Направление задаётся отдельно для каждой из 4 сторон вокруг оси. В зависимости от стороны, получившей сигнал редстоуна, блок повернётся на ±90° или 180°.
ie-manual:immersiveengineering:turntable.txt:line:6	sha256:a541d48e3b9c4faae16c501e768ab468966d9e4c90d8ae884aa80010155cb259	ПКМ молотом меняет ориентацию блока, а ПКМ с зажатым Shift переключает направления поворота.
ie-manual:immersiveengineering:turrets.txt:line:0	sha256:0d96364d9ae7131afe1b7462c04b1003451be1161979e310d0d018d8aef271a9	Турели
ie-manual:immersiveengineering:turrets.txt:line:1	sha256:69b81bb4dec2efcceaace23f0995ca76db977f78fe69e8e72e9d454cab9b1bb4	Ты всё ещё там?
