id	source_hash	source	native_translation	verdict	recommendation	reason	native_visible_length	recommended_visible_length	length_ratio
patchouli-json:thermal:guidebook:entries/technology/redprint.json:/name	sha256:c693d10b24a428aa1546f1a7b57d6d96608518f1ce594debe7199f2b40dcb1a2	Redprint	Красная печать	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	14		
patchouli-json:thermal:guidebook:entries/technology/redprint.json:/pages/0/text	sha256:44fe71a111855275c37dfe6f8c10163e22cf00a199ecd5104edc23a8c4163ea9	The redprint can copy and paste your block configurations with ease! To save a configuration, right click a configured block with a blank Redprint. Right click on other machines with a configured Redprint to paste the configuration. Shift-right click to clear a Redprint. Hold the Redprint in the offhand slot in order to automatically configure placed blocks.	Красная печать может с лёгкостью копировать и вставлять конфигурации ваших блоков! Чтобы сохранить конфигурацию, щёлкните ПКМ по сконфигурированному блоку пустой печатью. Щёлкните ПКМ на других блоках записанной красной печатью, чтобы вставить конфигурацию. Чтобы очистить красную печать, удерживая Shift нажмите ПКМ. Для автоматической конфигурации поставленных блоков держите красную печать в противоположной руке.	CHANGE	Красная печать легко копирует настройки блоков. Нажмите ПКМ пустой печатью по настроенному блоку, чтобы сохранить конфигурацию, а затем ПКМ по другим блокам — чтобы применить её. Shift+ПКМ очищает печать. Держите её во второй руке, чтобы автоматически настраивать устанавливаемые блоки.	Исправлены смысловое расхождение, калька или неестественная русская формулировка.	416	286	0.688
patchouli-json:thermal:guidebook:entries/technology/redprint.json:/pages/1/title	sha256:c693d10b24a428aa1546f1a7b57d6d96608518f1ce594debe7199f2b40dcb1a2	Redprint	Красная печать	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	14		
patchouli-json:thermal:guidebook:entries/technology/slot_seal.json:/name	sha256:e447cef554933ac911efa224e2396cc1c2f02f8c38856be073119a150d007592	Slot Seal	Заглушка	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	8		
patchouli-json:thermal:guidebook:entries/technology/slot_seal.json:/pages/0/text	sha256:bd0286088fd1b2ab4e22bb6f9841bd28317134d36ca9d52bed38c99f4cc7501e	Used to lock a slot and prevent items from entering it. Helpful for advanced machine logistics.	Используется для блокировки слота и предотвращения попадания в него предметов. Полезно для продвинутой логистики.	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	113		
patchouli-json:thermal:guidebook:entries/technology/slot_seal.json:/pages/1/title	sha256:e447cef554933ac911efa224e2396cc1c2f02f8c38856be073119a150d007592	Slot Seal	Заглушка	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	8		
patchouli-json:thermal:guidebook:entries/technology/tinker_bench.json:/name	sha256:6eee207cc4a94d24b1e129733fa78a60cab024e86af6cda9f87666c5da00c685	Tinker's Workbench	Верстак мастеров	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	16		
patchouli-json:thermal:guidebook:entries/technology/tinker_bench.json:/pages/0/text	sha256:89ae02bc3ac281611cbc4452721f547446abc2c367d883c4b24e08d795aeb990	The Tinker's Workbench is a block that can charge, fill, and apply augments to tools and blocks. It has two modes, charge/refill and augment, which you can toggle between using the button below the item slot in the GUI. Augments are only fully installed when you toggle modes or take the tool/block out.	Верстак мастеров - это блок, который может заряжать, заполнять и устанавливать улучшения в блоки и инструменты. Он имеет два режима - зарядка/заполнение и совершенствование. Их можно менять нажатием кнопки под слотом для предметов в графическом интерфейсе. Улучшения полностью устанавливаются только при переключении режимов или извлечении инструмента/блока.	CHANGE	Верстак мастеров заряжает и наполняет инструменты и блоки, а также устанавливает в них улучшения. Кнопка под слотом предмета переключает режимы «Зарядка/Заполнение» и «Улучшение». Улучшения окончательно устанавливаются при смене режима или извлечении предмета.	Исправлены смысловое расхождение, калька или неестественная русская формулировка.	358	260	0.726
patchouli-json:thermal:guidebook:entries/technology/tinker_bench.json:/pages/1/title	sha256:6eee207cc4a94d24b1e129733fa78a60cab024e86af6cda9f87666c5da00c685	Tinker's Workbench	Верстак мастеров	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	16		
patchouli-json:thermal:guidebook:entries/technology/tinker_bench.json:/pages/2/text	sha256:33f5091347799b86c15aaa278870dca68d17772bf0f19381693e62193d0ca162	$(li)$(l:thermal:technology/augments/integral_components)Integral Components$(/l)$(li)$(l:thermal:technology/augments/item_filter)Item Filter$(/l)$(li)$(l:thermal:technology/augments/rf_coil)Expanded RF Coil$(/l)$(li)$(l:thermal:technology/augments/rf_coil_storage)Stabilized RF Coil$(/l)$(li)$(l:thermal:technology/augments/rf_coil_xfer)High-Flux RF Coil$(/l)$(li)$(l:thermal:technology/augments/fluid_tank)Expanded Tank Construction$(/l)	$(li)$(l:thermal:technology/augments/integral_components)Интегральные компоненты$(/l)$(li)$(l:thermal:technology/augments/item_filter)Предметный фильтр$(/l)$(li)$(l:thermal:technology/augments/rf_coil)Расширенная RF катушка$(/l)$(li)$(l:thermal:technology/augments/rf_coil_storage)Стабилизированная RF катушка$(/l)$(li)$(l:thermal:technology/augments/rf_coil_xfer)Многопоточная RF катушка$(/l)$(li)$(l:thermal:technology/augments/fluid_tank)Расширенная конструкция резервуара$(/l)	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	148		
patchouli-json:thermal:guidebook:entries/technology/tinker_bench.json:/pages/2/title	sha256:dc3bece9b3ee08c20dc11957f9389c1c933c3d1f57867bd7c7cde6bb2e446d42	Augment Compatibility	Улучшения	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	9		
patchouli-json:thermal:guidebook:entries/world/holding.json:/name	sha256:d5cebce2d3282d803503e21d28efc0876d831f1126cb9662e95fe418f6214168	Holding	Удержание	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	9		
patchouli-json:thermal:guidebook:entries/world/holding.json:/pages/0/text	sha256:588dbadf29215e427403033b57c39f019fbc95e21b09292043e84a0aeb82616b	Holding is an enchantment that can be applied to blocks and items that can store various things (such as Redstone Flux or Fluid). For every level, it increases capacity by 50%, up to +200% at Holding IV (3x). This stacks with other things that modify storage capacity, such as $(l:thermal:technology/augments/introduction)Augments$(/l). For example, if a machine has $(l:thermal:technology/augments/integral_components)Resonant Integral Components$(/l) and Holding IV, the RF storage will be multiplied by 12x.	CoFHCore добавляет зачарование Удержание, которое может быть применено к блокам и предметам, которые могут хранить различные вещи (например, RF или жидкость). Каждый уровень увеличивает ёмкость на 50 %, до 200 % при Удержании IV. Это сочетается с другими вещами, которые изменяют ёмкость хранилища, такими как $(l:thermal:technology/augments/introduction)улучшения$(/l). Например, если механизм имеет $(l:thermal:technology/augments/integral_components)резонирующие интегральные компоненты$(/l) и удержание IV, его ёмкость увеличится в 12 раз.	CHANGE	Удержание — зачарование для блоков и предметов, хранящих, например, Redstone Flux или жидкости. Каждый уровень увеличивает ёмкость на 50%, вплоть до +200% при Удержании IV (в 3 раза). Эффект сочетается с другими изменениями ёмкости, например $(l:thermal:technology/augments/introduction)улучшениями$(/l). Так, с $(l:thermal:technology/augments/integral_components)резонирующими интегральными компонентами$(/l) и Удержанием IV ёмкость RF вырастет в 12 раз.	Исправлены смысловое расхождение, калька или неестественная русская формулировка.	436	348	0.798
patchouli-json:thermal:guidebook:entries/world/materials/alloys.json:/name	sha256:07ab532e548449f84e6d9c97eea6bae883dcde9e38385d5e1474905024a66d63	Alloys	Сплавы	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	6		
patchouli-json:thermal:guidebook:entries/world/materials/alloys.json:/pages/0/text	sha256:9800382cc7a903351af1f4a2fc57508b0723190c6de5b892d4f2ca58a18b2a4a	Thermal adds a variety of different alloys. They can be directly alloyed in an Induction Smelter. Alternatively, they can be crafted by combining their constituents with a Fire Charge as shown above.	Thermal добавляет множество различных сплавов. Их можно получить в индукционной плавильне. В качестве альтернативы, их можно изготовить, объединив их составляющие с огненным зарядом, как показано выше.	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	201		
patchouli-json:thermal:guidebook:entries/world/materials/alloys.json:/pages/4/text	sha256:54b863c00b17584da44d8c498ef318ca90fa16ffd2d024a084877a486b5d7933	Resonates at any frequency.	Резонирует на любой частоте.	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	28		
patchouli-json:thermal:guidebook:entries/world/materials/alloys.json:/pages/4/title	sha256:db1936dad5bfc76d61c9246895d33cda25f7f35abdc364fd98d9afd4c0eaa89b	Enderium	Эндерий	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	7		
patchouli-json:thermal:guidebook:entries/world/materials/alloys.json:/pages/5/text	sha256:b5b5654f9fa5611ee0e62cb956778716de2978ed74212459481112ae3ff43eba	Thermal adds a variety of different alloys. They can be crafted by combining their constituents with a Fire Charge.	Thermal добавляет множество различных сплавов. Их можно создать, объединив их составляющие с огненным зарядом.	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	110		
patchouli-json:thermal:guidebook:entries/world/materials/alloys.json:/pages/5/title	sha256:07ab532e548449f84e6d9c97eea6bae883dcde9e38385d5e1474905024a66d63	Alloys	Сплавы	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	6		
patchouli-json:thermal:guidebook:entries/world/materials/bait.json:/name	sha256:e72dc8497729219809499ddb8aae3fda0fc5608c791b1314855a34be0832ca87	Bait	Приманка	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	8		
patchouli-json:thermal:guidebook:entries/world/materials/bait.json:/pages/0/text	sha256:4f316ba114d1b5403c7cb6aecbbfb6301b4cb47d6e214b5e94be399034dbec5b	Various types of bait can be used in the $(l:thermal:technology/devices/fisher)Aquatic Entangler$(/l) to boost or alter its fish-catching capabilities.	Различные виды приманки могут быть использованы в $(l:thermal:technology/devices/fisher)рыболове$(/l) для увеличения или изменения улова.	CHANGE	Разные виды приманки используются в $(l:thermal:technology/devices/fisher)рыболове$(/l), чтобы повысить его эффективность или изменить улов.	Исправлены смысловое расхождение, калька или неестественная русская формулировка.	94	97	1.032
patchouli-json:thermal:guidebook:entries/world/materials/bait.json:/pages/1/text	sha256:5a60719c2ca0722096315e8e5147e3a00f748fee471fa26b2c5e984507e16524	Aqua-Chow is a unique blend of ingredients that fish can't resist; it boosts the natural catching abilities of the Entangler.	Приманка - это уникальная смесь ингредиентов, перед которой рыба не сможет устоять; она усиливает естественные способности рыболова.	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	132		
patchouli-json:thermal:guidebook:entries/world/materials/bait.json:/pages/2/text	sha256:0c54de05807fceff838136c7bc03cffc28e167626c48d76f143c95b9c8f50e6a	Benthic Aqua-Chow helps the entangler catch stuff from deeper down, improving the chances for items such as pufferfish, kelp, prismarine, ink sacs, sponges, and occasionally even tridents.	Глубоководная приманка помогает ловить на большей глубине, повышая шансы на ловлю иглобрюха, ламинарии, призмарина, чернильных мешков, губок, а иногда даже трезубцев.	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	166		
patchouli-json:thermal:guidebook:entries/world/materials/bait.json:/pages/3/text	sha256:8fcdff2f30be146a951e4d155fbd7d3f532bcdcec4b0870e2a612b5fa865c330	A Junk Net allows the entangler to collect junk items such as string, lily pads, bones, water bottles, and leather. As the adage goes, 'One treasure's trash is another trash man.' Or something like that.	Сеть для мусора позволяет рыболову ловить предметы, такие как нитки, кувшинки, кости, бутылочки с водой и кожу. Как гласит пословица: 'Мусор одного - сокровище другого'. Или что-то в этом роде.	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	193		
patchouli-json:thermal:guidebook:entries/world/materials/catalysts.json:/name	sha256:a256a12c841cedb576c7fa0b7eba7bef2dd2ac422a07a9d292dc676db1a60847	Catalysts	Катализаторы	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	12		
patchouli-json:thermal:guidebook:entries/world/materials/catalysts.json:/pages/0/text	sha256:1774c7a90e98ff2c4bd126c7f452a8c1d60049c23423c312523848e1de7d9ee0	Catalysts are optional items consumed to improve the yield of certain recipes. Machines and their catalysts are listed on the next page with multipliers. The main outputs of a recipe are scaled by Primary. Secondary outputs are scaled by Secondary. The energy per operation is scaled by Energy. Finally, the odds a catalyst is consumed in an operation is indicated by the Usage chance.	Катализаторы - это необязательные предметы, используемые для повышения выхода определённых рецептов. Механизмы и их катализаторы перечислены на следующей странице с множителями.	LENGTH_EXCEPTION	Катализаторы — необязательные расходуемые предметы, повышающие выход некоторых рецептов. Механизмы и катализаторы с множителями перечислены на следующей странице. Primary умножает основной результат, Secondary — вторичный, Energy — расход энергии на операцию, а Usage показывает вероятность расхода катализатора.	Исправлены смысловое расхождение, калька или неестественная русская формулировка. Естественный полный вариант превышает мягкий предел 110%.	177	312	1.763
patchouli-json:thermal:guidebook:entries/world/materials/hardened_glass.json:/name	sha256:6dcc1fd30869cdd2d54236928ce02e2f0f7a7327d8510ec0eaf932474c2f0de1	Hardened Glass	Укреплённое стекло	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	18		
patchouli-json:thermal:guidebook:entries/world/materials/hardened_glass.json:/pages/0/text	sha256:f964ce048320b79a459537a91ed4f5e8e668b529d16718683fa31af1e77f5274	Hardened glass is blast-resistant glass used in various recipes. It can be lined with various metals to give it different properties. Like with $(l:thermal:world/materials/alloys)alloys$(/l), hardened glass and its variants can be crafted with their constituents and a Fire Charge in a crafting table, or directly in an Induction Smelter.	Укреплённое стекло - это взрывостойкое стекло, используемое в рецептах. Оно может быть укреплено различными металлами для придания ему различных свойств. Как и в случае со $(l:thermal:world/materials/alloys)сплавами$(/l), усиленное стекло и его разновидности могут быть изготовлены из его компонентов и огненного заряда на верстаке или непосредственно в индукционной плавильне.	CHANGE	Укреплённое стекло устойчиво к взрывам и используется в разных рецептах. Облицовка разными металлами придаёт ему особые свойства. Как и $(l:thermal:world/materials/alloys)сплавы$(/l), стекло и его варианты создаются из компонентов и огненного заряда на верстаке либо напрямую в индукционной плавильне.	Исправлены смысловое расхождение, калька или неестественная русская формулировка.	337	261	0.774
patchouli-json:thermal:guidebook:entries/world/materials/hardened_glass.json:/pages/3/text	sha256:7597243e1371aab7f42267ad63075b5acc43e42872922ddb71f8c2439597c3d2	Hardened glass is blast-resistant glass used in various recipes. It can be lined with various metals to give it different properties. Signalum glass emits a strong redstone signal. Lumium glass emits a strong light. Enderium glass allows you to flex on other players.	Укреплённое стекло - это взрывостойкое стекло, используемое в рецептах. Оно может быть укреплено различными металлами для придания ему различных свойств. Сигналовое стекло излучает сильный сигнал красного камня. Люмиевое стекло излучает сильный свет. Эндериевое стекло позволяет воздействовать на других игроков.	CHANGE	Укреплённое стекло устойчиво к взрывам и используется в разных рецептах. Облицовка разными металлами придаёт ему особые свойства. Сигналовое стекло даёт сильный сигнал красного камня, люмиевое — яркий свет, а эндериевое позволяет похвастаться перед другими игроками.	Исправлены смысловое расхождение, калька или неестественная русская формулировка.	312	266	0.853
patchouli-json:thermal:guidebook:entries/world/materials/metal_forms.json:/name	sha256:dfe79c04eeb28e5a35380df62c4519e526bbe56091e74866a88ec762712ab795	Gears, Coins, Dusts, etc.	Шестерни, монеты, и т. д.	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	25		
patchouli-json:thermal:guidebook:entries/world/materials/metal_forms.json:/pages/0/text	sha256:61a9a5948a7aa0351ab02010ad58f98e0130ad6be9964704513fff7eeb49655a	Thermal adds multiple forms of metals and gems which are used in various recipes. Most basic are the metal nuggets, which work identically to vanilla iron and gold nuggets.	Thermal добавляет несколько форм металлов и драгоценностей, которые используются в различных рецептах. Самыми основными являются кусочки металла, которые работают так же, как кусочке железа и золота в оригинальной игре.	CHANGE	Thermal добавляет несколько форм металлов и самоцветов для разных рецептов. Самая простая форма — самородки металлов, которые работают как обычные железные и золотые самородки.	Исправлены смысловое расхождение, калька или неестественная русская формулировка.	219	176	0.804
patchouli-json:thermal:guidebook:entries/world/materials/metal_forms.json:/pages/0/title	sha256:dfe79c04eeb28e5a35380df62c4519e526bbe56091e74866a88ec762712ab795	Gears, Coins, Dusts, etc.	Шестерни, монеты, и т. д.	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	25		
patchouli-json:thermal:guidebook:entries/world/materials/metal_forms.json:/pages/1/text	sha256:3c305887f7ffa472dc9a2737553c090b6276dc2f766975ded03449daece77659	Dusts can come from crafting ingots with $(l:thermal:equipment/charges/earth_charge)Earth Charges$(/l) and can be used in recipes (typically alloys) or smelted (metal dusts only). Gears can be crafted using an Iron Nugget surrounded by 4 ingots/gems of a particular material.	Пыль может быть получена при соединении слитков с $(l:thermal:equipment/charges/earth_charge)земляных зарядов$(/l) и может быть использована в рецептах (обычно сплавов) или выплавлена (только металлической пыли). Шестерни можно изготовить, используя железный самородок, окруженный 4 слитками/драгоценностями из определённого материала.	CHANGE	Пыль можно получить на верстаке из слитков и $(l:thermal:equipment/charges/earth_charge)земляных зарядов$(/l). Она используется в рецептах, обычно сплавов, а металлическую пыль можно переплавить. Шестерня создаётся из железного самородка и 4 окружающих его слитков или самоцветов нужного материала.	Исправлены смысловое расхождение, калька или неестественная русская формулировка.	287	250	0.871
patchouli-json:thermal:guidebook:entries/world/materials/metal_forms.json:/pages/2/text	sha256:dc7b23ce9b35dfc249e0c4fb64b64bea8aa0626db6c1d858cc6c920a96e83595	Dusts typically come from the $(l:thermal:technology/machines/pulverizer)Pulverizer$(/l) and can be used in recipes (typically alloys) or smelted (metal dusts only). Plates and coins are made exclusively in the $(l:thermal:technology/machines/press)Multiservo Press$(/l) and are used in various recipes. Gears can be crafted using an Iron Nugget surrounded by 4 ingots/gems of a particular material. Metal gears can also be created in the press for 4 ingots.	Обычно пыль производится в $(l:thermal:technology/machines/pulverizer)измельчителе$(/l) и может быть использована в рецептах (обычно сплавов) или выплавлена (только металлической пыли). Пластины и монеты изготавливаются исключительно в $(l:thermal:technology/machines/press)мулити-серво прессе$(/l) и используются в различных рецептах. Шестерни можно изготовить с помощью кусочка железа, окруженного 4 слитками/драгоценностями из определённого материала. Металлические шестерни также можно создать в прессе из 4 слитков.	CHANGE	Обычно пыль получают в $(l:thermal:technology/machines/pulverizer)измельчителе$(/l). Она используется в рецептах, обычно сплавов, а металлическую пыль можно переплавить. Пластины и монеты создаются только в $(l:thermal:technology/machines/press)мульти-серво прессе$(/l). Шестерня делается из железного самородка и 4 слитков или самоцветов; металлическую шестерню также можно выдавить из 4 слитков.	Исправлены смысловое расхождение, калька или неестественная русская формулировка.	429	306	0.713
patchouli-json:thermal:guidebook:entries/world/materials/ores.json:/name	sha256:fec36e9cbd1ef0c4b80cc606c8e1c886580dafa55d9c7dd3c912e7bced105faa	Ores	Руды	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	4		
patchouli-json:thermal:guidebook:entries/world/materials/ores.json:/pages/0/text	sha256:6a5c7b5c2ae29ad62a76fdfa41a05d768e135d4c97339dafc841d026ee100deb	Ore generation is configurable, so amounts and Y-levels are not explained here as they can vary considerably between worlds.	Генерация руды настраивается, поэтому количество и Y-высота здесь не объясняются, так как они могут значительно отличаться в разных мирах.	CHANGE	Генерация руд настраивается, поэтому их количество и высота здесь не указаны: в разных мирах они могут сильно отличаться.	Исправлены смысловое расхождение, калька или неестественная русская формулировка.	138	121	0.877
patchouli-json:thermal:guidebook:entries/world/materials/ores.json:/pages/0/title	sha256:129c678fce59acee7ac6a6fdb67b63107a6fece4ff4dbbcaca8bb40bcc92874a	Disclaimer	Отказ от ответственности	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	24		
patchouli-json:thermal:guidebook:entries/world/materials/rockwool.json:/name	sha256:f250c0795532dbd87e9e584e0002a4ede48fff31d9bb1ccf870d5d89340a3db5	Slag and Rockwool	Шлак и минеральная шерсть	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	25		
patchouli-json:thermal:guidebook:entries/world/materials/rockwool.json:/pages/0/text	sha256:0dd5a72b0f94716b8640802fcc33f75698f6a272347a2bc20a5d23c39196136c	Slag is a mineral-rich substance produced by smelting Gravel in an $(l:thermal:technology/machines/smelter)Induction Smelter$(/l). Rockwool is a fibrous material created by spinning molten mineral materials, such as Slag, in a furnace. It is a flame-retardant, slightly more blast-resistant version of normal Wool.	Шлак - это богатое минералами вещество, образующееся при плавке гравия в $(l:thermal:technology/machines/smelter)индукционной плавильне$(/l). Минеральная шерсть - это волокнистый материал, созданный путём нагревания минеральных материалов, таких как шлак, в печи. Это огнестойкая, немного более взрывостойкая версия обычной шерсти.	CHANGE	Шлак — богатое минералами вещество, которое получается при плавке гравия в $(l:thermal:technology/machines/smelter)индукционной плавильне$(/l). Минеральную шерсть получают, вытягивая в печи волокна из расплавленных минералов, например шлака. Она не горит и немного лучше обычной шерсти выдерживает взрывы.	Исправлены смысловое расхождение, калька или неестественная русская формулировка.	286	260	0.909
patchouli-json:thermal:guidebook:entries/world/materials/rockwool.json:/pages/0/title	sha256:f250c0795532dbd87e9e584e0002a4ede48fff31d9bb1ccf870d5d89340a3db5	Slag and Rockwool	Шлак и минеральная шерсть	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	25		
patchouli-json:thermal:guidebook:entries/world/materials/storage.json:/name	sha256:29514d41443984f20045bd31941a2678de38df03e60437b24e5570b74fac7e52	Material Storage	Хранение материалов	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	19		
patchouli-json:thermal:guidebook:entries/world/materials/storage.json:/pages/0/text	sha256:42b0059625f492e432a430376096da8b4ce77c4ce64db6eb779ebe7010de33d2	Thermal adds storage blocks for all of its $(l:thermal:world/ores)ores$(/l) and $(l:thermal:materials/alloys)alloys$(/l), as well as gunpowder, slag, rich slag, and charcoal. With storage blocks from other mods, Thermal follows a convention where the center item in the crafting recipe determines which mod's storage block to craft. For example, surrounding a Thermal lead ingot with 8 Immersive Engineering lead ingots will craft a Thermal lead block.	Thermal добавляет блоки хранения для всех $(l:thermal:world/ores)руд$(/l) и $(l:thermal:materials/alloys)сплавов$(/l), а также для пороха, шлака, обогащённого шлака, и древесного угля. При использовании блоков хранения из других модов, Thermal следует соглашению, согласно которому центральный предмет в рецепте определяет, какой блок хранения из мода получится. Например, если окружить медный слиток из Thermal медными слитками из Immersive Engineering, то получится медный блок из Thermal.	CHANGE	Thermal добавляет блоки хранения для всех своих $(l:thermal:world/ores)руд$(/l) и $(l:thermal:materials/alloys)сплавов$(/l), а также пороха, шлака, обогащённого шлака и древесного угля. Если такие блоки есть в нескольких модах, мод результата определяет центральный предмет рецепта. Например, слиток свинца Thermal, окружённый 8 слитками свинца Immersive Engineering, даст блок свинца Thermal.	Исправлены смысловое расхождение, калька или неестественная русская формулировка.	429	331	0.772
patchouli-json:thermal:guidebook:entries/world/materials/storage.json:/pages/1/text	sha256:d93aeefe80c67c156f2725f0a8decd7ff84c7f52cdbbaf90e0efb2196fb275fa	Thermal adds storage blocks for all of its $(l:thermal:world/ores)ores$(/l) and $(l:thermal:materials/alloys)alloys$(/l), as well as gunpowder, slag, rich slag, and charcoal. These can be automatically packed/unpacked with the $(l:thermal:technology/machines/press)Multiservo Press$(/l).	Thermal добавляет блоки хранения для всех $(l:thermal:world/ores)руд$(/l) и $(l:thermal:materials/alloys)сплавов$(/l), а также для пороха, шлака, обогащённого шлака, и древесного угля. Они могут быть автоматически упакованы/распакованы $(l:thermal:technology/machines/press)мульти-серво прессом$(/l).	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	195		
patchouli-json:thermal:guidebook:entries/world/materials/storage.json:/pages/2/text	sha256:e9fbc8c936ec3e09e8ea4c172fe85e2b9f6954d488fd449aaaee8cc61ce5d6cd	With storage blocks from other mods, Thermal follows a convention where the center item in the crafting recipe determines which mod's storage block to craft. For example, surrounding a Thermal lead ingot with 8 Immersive Engineering lead ingots will craft a Thermal lead block.	При использовании блоков хранения из других модов, Thermal следует соглашению, согласно которому центральный предмет в рецепте определяет, какой блок хранения из мода получится. Например, если окружить медный слиток из Thermal медными слитками из Immersive Engineering, то получится медный блок из Thermal.	CHANGE	Если блок хранения есть в нескольких модах, мод результата определяет центральный предмет рецепта. Например, слиток свинца Thermal, окружённый 8 слитками свинца Immersive Engineering, даст блок свинца Thermal.	Исправлены смысловое расхождение, калька или неестественная русская формулировка.	306	209	0.683
patchouli-json:thermal:guidebook:entries/world/mobs/basalz.json:/name	sha256:1a650d99228d2b1888d7a4b991dab2aeddad95a892544d6ea67b8d809daf53e0	Basalz	Базальц	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	7		
patchouli-json:thermal:guidebook:entries/world/mobs/basalz.json:/pages/0/text	sha256:69df54316ffe014fe8c3cbed7b1103bf05b91956ebd0ed3045e0efdc3b3771f8	The Basalz is a mob that spawns in barren or mountainous biomes. It has 10 hearts and deals 4.0 hearts of damage at close range. It creates projectiles which deal 3.0 hearts of damage and apply the Sundered effect. It has a chance to drop Basalz Shards, which can be crafted or pulverized into Basalz Powder.	Базальц - это моб, который появляется в пустошах и горных биомах. Имеет 10 сердец здоровья и наносит урон в 4 сердца в ближнем бою. Создаёт снаряды, наносящие 3 сердца урона, и накладывающие эффект Разлука. При смерти базальца с небольшим шансом выпадают осколки базальца, которые можно пререкрафтить или измельчить для получения порошка базальца.	CHANGE	Базальц появляется в бесплодных и горных биомах. У него 10 сердец здоровья; вблизи он наносит 4,0 сердца урона. Его снаряды наносят 3,0 сердца урона и накладывают эффект «Разлука». Иногда из базальца выпадают осколки, из которых на верстаке или в измельчителе получают порошок базальца.	Исправлены смысловое расхождение, калька или неестественная русская формулировка.	347	286	0.824
patchouli-json:thermal:guidebook:entries/world/mobs/basalz.json:/pages/0/title	sha256:1a650d99228d2b1888d7a4b991dab2aeddad95a892544d6ea67b8d809daf53e0	Basalz	Базальц	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	7		
patchouli-json:thermal:guidebook:entries/world/mobs/basalz.json:/pages/1/text	sha256:c5baa50433179548f1dc902479ec3767087e4e35df600db5332c250624719cca	Sundered: Decreases the efficacy of armor by 25% per level.	Разлука: Снижает эффективность брони на 25% за уровень.	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	55		
patchouli-json:thermal:guidebook:entries/world/mobs/basalz.json:/pages/1/title	sha256:1a650d99228d2b1888d7a4b991dab2aeddad95a892544d6ea67b8d809daf53e0	Basalz	Базальц	PASS		Смысл источника сохранён; текст достаточно простой, естественный и уместный в игровом интерфейсе.	7		
